customer_id,rank,product_id,method
C000247,7,P02334,hybrid_svd
C000247,8,P02729,hybrid_svd
C000247,9,P00050,hybrid_svd
C000247,10,P04582,hybrid_svd
C000248,1,P02542,hybrid_svd
C000248,2,P02305,hybrid_svd
C000248,3,P04312,hybrid_svd
C000248,4,P03339,hybrid_svd
C000248,5,P00746,hybrid_svd
C000248,6,P04990,hybrid_svd
C000248,7,P02574,hybrid_svd
C000248,8,P02416,hybrid_svd
C000248,9,P04012,hybrid_svd
C000248,10,P02035,hybrid_svd
C000250,1,P04930,hybrid_svd
C000250,2,P04204,hybrid_svd
C000250,3,P03330,hybrid_svd
C000250,4,P02984,hybrid_svd
C000250,5,P04377,hybrid_svd
C000250,6,P03200,hybrid_svd
C000250,7,P00197,hybrid_svd
C000250,8,P02231,hybrid_svd
C000250,9,P04607,hybrid_svd
C000250,10,P02650,hybrid_svd
C000251,1,P00685,hybrid_svd
C000251,2,P01796,hybrid_svd
C000251,3,P02956,hybrid_svd
C000251,4,P01795,hybrid_svd
C000251,5,P01383,hybrid_svd
C000251,6,P03651,hybrid_svd
C000251,7,P04566,hybrid_svd
C000251,8,P03395,hybrid_svd
C000251,9,P03379,hybrid_svd
C000251,10,P04706,hybrid_svd
C000256,1,P03648,hybrid_svd
C000256,2,P01722,hybrid_svd
C000256,3,P03290,hybrid_svd
C000256,4,P03733,hybrid_svd
C000256,5,P04279,hybrid_svd
C000256,6,P02922,hybrid_svd
C000256,7,P01869,hybrid_svd
C000256,8,P01180,hybrid_svd
C000256,9,P02428,hybrid_svd
C000256,10,P04552,hybrid_svd
C000257,1,P04161,hybrid_svd
C000257,2,P04770,hybrid_svd
C000257,3,P02129,hybrid_svd
C000257,4,P01782,hybrid_svd
C000257,5,P02595,hybrid_svd
C000257,6,P00267,hybrid_svd
C000257,7,P04761,hybrid_svd
C000257,8,P00453,hybrid_svd
C000257,9,P02662,hybrid_svd
C000257,10,P02729,hybrid_svd
C000258,1,P01678,hybrid_svd
C000258,2,P02815,hybrid_svd
C000258,3,P02410,hybrid_svd
C000258,4,P03942,hybrid_svd
C000258,5,P02741,hybrid_svd
C000258,6,P00365,hybrid_svd
C000258,7,P00885,hybrid_svd
C000258,8,P01839,hybrid_svd
C000258,9,P00210,hybrid_svd
C000258,10,P01535,hybrid_svd
C000259,1,P00024,hybrid_svd
C000259,2,P04975,hybrid_svd
C000259,3,P00651,hybrid_svd
C000259,4,P01797,hybrid_svd
C000259,5,P04812,hybrid_svd
C000259,6,P03371,hybrid_svd
C000259,7,P00180,hybrid_svd
C000259,8,P04539,hybrid_svd
C000259,9,P03792,hybrid_svd
C000259,10,P00611,hybrid_svd
C000261,1,P01059,hybrid_svd
C000261,2,P04332,hybrid_svd
C000261,3,P02281,hybrid_svd
C000261,4,P01060,hybrid_svd
C000261,5,P02782,hybrid_svd
C000261,6,P01782,hybrid_svd
C000261,7,P03682,hybrid_svd
C000261,8,P03519,hybrid_svd
C000261,9,P01937,hybrid_svd
C000261,10,P03896,hybrid_svd
C000262,1,P04798,hybrid_svd
C000262,2,P01504,hybrid_svd
C000262,3,P02457,hybrid_svd
C000262,4,P01611,hybrid_svd
C000262,5,P04368,hybrid_svd
C000262,6,P02651,hybrid_svd
C000262,7,P04363,hybrid_svd
C000262,8,P03853,hybrid_svd
C000262,9,P01113,hybrid_svd
C000262,10,P02585,hybrid_svd
C000263,1,P03034,hybrid_svd
C000263,2,P01796,hybrid_svd
C000263,3,P01795,hybrid_svd
C000263,4,P02592,hybrid_svd
C000263,5,P01547,hybrid_svd
C000263,6,P03867,hybrid_svd
C000263,7,P04992,hybrid_svd
C000263,8,P04233,hybrid_svd
C000263,9,P01939,hybrid_svd
C000263,10,P01113,hybrid_svd
C000265,1,P04982,hybrid_svd
C000265,2,P03139,hybrid_svd
C000265,3,P01654,hybrid_svd
C000265,4,P00538,hybrid_svd
C000265,5,P01573,hybrid_svd
C000265,6,P02622,hybrid_svd
C000265,7,P04929,hybrid_svd
C000265,8,P02338,hybrid_svd
C000265,9,P02920,hybrid_svd
C000265,10,P04671,hybrid_svd
C000267,1,P04693,hybrid_svd
C000267,2,P00208,hybrid_svd
C000267,3,P04770,hybrid_svd
C000267,4,P00344,hybrid_svd
C000267,5,P01373,hybrid_svd
C000267,6,P03314,hybrid_svd
C000267,7,P03773,hybrid_svd
C000267,8,P02630,hybrid_svd
C000267,9,P03113,hybrid_svd
C000267,10,P00183,hybrid_svd
C000269,1,P02873,hybrid_svd
C000269,2,P02769,hybrid_svd
C000269,3,P03663,hybrid_svd
C000269,4,P04897,hybrid_svd
C000269,5,P00949,hybrid_svd
C000269,6,P04248,hybrid_svd
C000269,7,P03588,hybrid_svd
C000269,8,P04143,hybrid_svd
C000269,9,P03125,hybrid_svd
C000269,10,P03676,hybrid_svd
C000270,1,P01504,hybrid_svd
C000270,2,P04767,hybrid_svd
C000270,3,P00267,hybrid_svd
C000270,4,P01903,hybrid_svd
C000270,5,P04770,hybrid_svd
C000270,6,P03255,hybrid_svd
C000270,7,P01625,hybrid_svd
C000270,8,P03733,hybrid_svd
C000270,9,P00191,hybrid_svd
C000270,10,P00127,hybrid_svd
C000272,1,P01779,cold_start
C000272,2,P03986,cold_start
C000272,3,P03758,cold_start
C000272,4,P03360,cold_start
C000272,5,P04392,cold_start
C000272,6,P04010,cold_start
C000272,7,P03423,cold_start
C000272,8,P01115,cold_start
C000272,9,P00392,cold_start
C000272,10,P04026,cold_start
C000274,1,P00132,hybrid_svd
C000274,2,P03304,hybrid_svd
C000274,3,P04279,hybrid_svd
C000274,4,P02819,hybrid_svd
C000274,5,P03003,hybrid_svd
C000274,6,P01547,hybrid_svd
C000274,7,P04619,hybrid_svd
C000274,8,P00323,hybrid_svd
C000274,9,P03373,hybrid_svd
C000274,10,P02258,hybrid_svd
C000275,1,P00146,hybrid_svd
C000275,2,P02527,hybrid_svd
C000275,3,P02231,hybrid_svd
C000275,4,P02236,hybrid_svd
C000275,5,P02972,hybrid_svd
C000275,6,P01783,hybrid_svd
C000275,7,P00542,hybrid_svd
C000275,8,P02086,hybrid_svd
C000275,9,P03022,hybrid_svd
C000275,10,P02973,hybrid_svd
C000276,1,P02697,hybrid_svd
C000276,2,P01665,hybrid_svd
C000276,3,P03752,hybrid_svd
C000276,4,P00907,hybrid_svd
C000276,5,P02695,hybrid_svd
C000276,6,P00798,hybrid_svd
C000276,7,P02118,hybrid_svd
C000276,8,P03600,hybrid_svd
C000276,9,P00805,hybrid_svd
C000276,10,P00653,hybrid_svd
C000278,1,P03179,hybrid_svd
C000278,2,P01364,hybrid_svd
C000278,3,P01793,hybrid_svd
C000278,4,P03802,hybrid_svd
C000278,5,P02527,hybrid_svd
C000278,6,P01408,hybrid_svd
C000278,7,P04798,hybrid_svd
C000278,8,P02231,hybrid_svd
C000278,9,P03469,hybrid_svd
C000278,10,P01319,hybrid_svd
C000279,1,P03234,hybrid_svd
C000279,2,P01025,hybrid_svd
C000279,3,P01522,hybrid_svd
C000279,4,P03170,hybrid_svd
C000279,5,P04539,hybrid_svd
C000279,6,P00081,hybrid_svd
C000279,7,P00344,hybrid_svd
C000279,8,P04698,hybrid_svd
C000279,9,P03797,hybrid_svd
C000279,10,P00024,hybrid_svd
C000282,1,P04272,hybrid_svd
C000282,2,P03200,hybrid_svd
C000282,3,P01675,hybrid_svd
C000282,4,P01510,hybrid_svd
C000282,5,P04709,hybrid_svd
C000282,6,P04636,hybrid_svd
C000282,7,P03651,hybrid_svd
C000282,8,P03414,hybrid_svd
C000282,9,P01095,hybrid_svd
C000282,10,P00847,hybrid_svd
C000283,1,P01504,hybrid_svd
C000283,2,P00200,hybrid_svd
C000283,3,P02295,hybrid_svd
C000283,4,P04794,hybrid_svd
C000283,5,P04587,hybrid_svd
C000283,6,P03485,hybrid_svd
C000283,7,P03139,hybrid_svd
C000283,8,P00856,hybrid_svd
C000283,9,P02655,hybrid_svd
C000283,10,P02431,hybrid_svd
C000284,1,P01678,hybrid_svd
C000284,2,P02769,hybrid_svd
C000284,3,P04636,hybrid_svd
C000284,4,P03360,hybrid_svd
C000284,5,P03277,hybrid_svd
C000284,6,P02350,hybrid_svd
C000284,7,P03103,hybrid_svd
C000284,8,P03733,hybrid_svd
C000284,9,P00850,hybrid_svd
C000284,10,P04351,hybrid_svd
C000287,1,P00651,hybrid_svd
C000287,2,P04975,hybrid_svd
C000287,3,P04539,hybrid_svd
C000287,4,P02710,hybrid_svd
C000287,5,P02908,hybrid_svd
C000287,6,P00180,hybrid_svd
C000287,7,P03497,hybrid_svd
C000287,8,P03792,hybrid_svd
C000287,9,P04812,hybrid_svd
C000287,10,P04382,hybrid_svd
C000288,1,P04619,hybrid_svd
C000288,2,P03672,hybrid_svd
C000288,3,P01319,hybrid_svd
C000288,4,P03862,hybrid_svd
C000288,5,P04982,hybrid_svd
C000288,6,P01173,hybrid_svd
C000288,7,P00760,hybrid_svd
C000288,8,P03034,hybrid_svd
C000288,9,P02755,hybrid_svd
C000288,10,P03103,hybrid_svd
C000290,1,P04619,hybrid_svd
C000290,2,P01173,hybrid_svd
C000290,3,P01812,hybrid_svd
C000290,4,P03811,hybrid_svd
C000290,5,P01968,hybrid_svd
C000290,6,P04998,hybrid_svd
C000290,7,P03672,hybrid_svd
C000290,8,P01530,hybrid_svd
C000290,9,P00146,hybrid_svd
C000290,10,P00324,hybrid_svd
C000291,1,P00406,hybrid_svd
C000291,2,P00282,hybrid_svd
C000291,3,P02428,hybrid_svd
C000291,4,P01115,hybrid_svd
C000291,5,P00993,hybrid_svd
C000291,6,P03091,hybrid_svd
C000291,7,P03139,hybrid_svd
C000291,8,P00955,hybrid_svd
C000291,9,P04792,hybrid_svd
C000291,10,P02118,hybrid_svd
C000294,1,P00947,hybrid_svd
C000294,2,P00215,hybrid_svd
C000294,3,P00773,hybrid_svd
C000294,4,P01869,hybrid_svd
C000294,5,P01828,hybrid_svd
C000294,6,P03798,hybrid_svd
C000294,7,P02902,hybrid_svd
C000294,8,P01783,hybrid_svd
C000294,9,P00276,hybrid_svd
C000294,10,P00252,hybrid_svd
C000296,1,P00344,hybrid_svd
C000296,2,P03603,hybrid_svd
C000296,3,P01019,hybrid_svd
C000296,4,P03434,hybrid_svd
C000296,5,P02214,hybrid_svd
C000296,6,P01373,hybrid_svd
C000296,7,P00932,hybrid_svd
C000296,8,P03180,hybrid_svd
C000296,9,P04744,hybrid_svd
C000296,10,P03862,hybrid_svd
C000297,1,P01439,hybrid_svd
C000297,2,P00442,hybrid_svd
C000297,3,P00392,hybrid_svd
C000297,4,P00344,hybrid_svd
C000297,5,P04351,hybrid_svd
C000297,6,P00450,hybrid_svd
C000297,7,P03603,hybrid_svd
C000297,8,P03532,hybrid_svd
C000297,9,P03285,hybrid_svd
C000297,10,P00613,hybrid_svd
C000298,1,P01709,hybrid_svd
C000298,2,P04693,hybrid_svd
C000298,3,P01060,hybrid_svd
C000298,4,P03179,hybrid_svd
C000298,5,P01647,hybrid_svd
C000298,6,P02281,hybrid_svd
C000298,7,P04332,hybrid_svd
C000298,8,P01896,hybrid_svd
C000298,9,P02007,hybrid_svd
C000298,10,P03519,hybrid_svd
C000300,1,P02772,hybrid_svd
C000300,2,P03395,hybrid_svd
C000300,3,P03838,hybrid_svd
C000300,4,P02716,hybrid_svd
C000300,5,P04582,hybrid_svd
C000300,6,P04046,hybrid_svd
C000300,7,P00777,hybrid_svd
C000300,8,P04363,hybrid_svd
C000300,9,P03988,hybrid_svd
C000300,10,P03034,hybrid_svd
C000303,1,P02735,hybrid_svd
C000303,2,P02860,hybrid_svd
C000303,3,P01059,hybrid_svd
C000303,4,P03025,hybrid_svd
C000303,5,P04341,hybrid_svd
C000303,6,P02558,hybrid_svd
C000303,7,P04871,hybrid_svd
C000303,8,P00276,hybrid_svd
C000303,9,P01709,hybrid_svd
C000303,10,P03437,hybrid_svd
C000306,1,P03414,hybrid_svd
C000306,2,P03485,hybrid_svd
C000306,3,P03339,hybrid_svd
C000306,4,P04709,hybrid_svd
C000306,5,P01510,hybrid_svd
C000306,6,P02034,hybrid_svd
C000306,7,P04010,hybrid_svd
C000306,8,P01287,hybrid_svd
C000306,9,P02674,hybrid_svd
C000306,10,P02956,hybrid_svd
C000307,1,P02268,hybrid_svd
C000307,2,P01793,hybrid_svd
C000307,3,P04668,hybrid_svd
C000307,4,P03337,hybrid_svd
C000307,5,P03379,hybrid_svd
C000307,6,P04012,hybrid_svd
C000307,7,P01530,hybrid_svd
C000307,8,P03031,hybrid_svd
C000307,9,P01504,hybrid_svd
C000307,10,P00952,hybrid_svd
C000309,1,P04029,hybrid_svd
C000309,2,P03733,hybrid_svd
C000309,3,P04098,hybrid_svd
C000309,4,P04459,hybrid_svd
C000309,5,P00802,hybrid_svd
C000309,6,P00318,hybrid_svd
C000309,7,P01429,hybrid_svd
C000309,8,P03002,hybrid_svd
C000309,9,P04203,hybrid_svd
C000309,10,P01481,hybrid_svd
C000310,1,P00366,hybrid_svd
C000310,2,P03103,hybrid_svd
C000310,3,P04611,hybrid_svd
C000310,4,P02735,hybrid_svd
C000310,5,P04561,hybrid_svd
C000310,6,P04036,hybrid_svd
C000310,7,P03733,hybrid_svd
C000310,8,P01521,hybrid_svd
C000310,9,P04333,hybrid_svd
C000310,10,P04075,hybrid_svd
C000311,1,P00932,hybrid_svd
C000311,2,P03376,hybrid_svd
C000311,3,P00942,hybrid_svd
C000311,4,P03561,hybrid_svd
C000311,5,P01689,hybrid_svd
C000311,6,P04891,hybrid_svd
C000311,7,P00850,hybrid_svd
C000311,8,P03251,hybrid_svd
C000311,9,P01890,hybrid_svd
C000311,10,P03802,hybrid_svd
C000313,1,P04161,hybrid_svd
C000313,2,P04770,hybrid_svd
C000313,3,P02305,hybrid_svd
C000313,4,P00746,hybrid_svd
C000313,5,P03986,hybrid_svd
C000313,6,P00330,hybrid_svd
C000313,7,P02416,hybrid_svd
C000313,8,P02070,hybrid_svd
C000313,9,P01166,hybrid_svd
C000313,10,P00616,hybrid_svd
C000315,1,P03392,hybrid_svd
C000315,2,P03125,hybrid_svd
C000315,3,P02741,hybrid_svd
C000315,4,P03951,hybrid_svd
C000315,5,P01913,hybrid_svd
C000315,6,P00840,hybrid_svd
C000315,7,P00453,hybrid_svd
C000315,8,P02587,hybrid_svd
C000315,9,P04204,hybrid_svd
C000315,10,P03355,hybrid_svd
C000317,1,P01709,hybrid_svd
C000317,2,P04693,hybrid_svd
C000317,3,P01647,hybrid_svd
C000317,4,P03682,hybrid_svd
C000317,5,P01248,hybrid_svd
C000317,6,P01059,hybrid_svd
C000317,7,P01937,hybrid_svd
C000317,8,P04506,hybrid_svd
C000317,9,P04332,hybrid_svd
C000317,10,P03519,hybrid_svd
C000318,1,P02537,hybrid_svd
C000318,2,P01780,hybrid_svd
C000318,3,P04003,hybrid_svd
C000318,4,P03067,hybrid_svd
C000318,5,P03658,hybrid_svd
C000318,6,P03652,hybrid_svd
C000318,7,P03408,hybrid_svd
C000318,8,P04248,hybrid_svd
C000318,9,P03816,hybrid_svd
C000318,10,P04627,hybrid_svd
C000319,1,P03486,hybrid_svd
C000319,2,P03485,hybrid_svd
C000319,3,P01510,hybrid_svd
C000319,4,P00315,hybrid_svd
C000319,5,P01287,hybrid_svd
C000319,6,P04709,hybrid_svd
C000319,7,P00692,hybrid_svd
C000319,8,P02861,hybrid_svd
C000319,9,P02306,hybrid_svd
C000319,10,P02798,hybrid_svd
C000321,1,P00993,hybrid_svd
C000321,2,P04267,hybrid_svd
C000321,3,P01116,hybrid_svd
C000321,4,P02479,hybrid_svd
C000321,5,P04930,hybrid_svd
C000321,6,P01955,hybrid_svd
C000321,7,P02487,hybrid_svd
C000321,8,P02034,hybrid_svd
C000321,9,P03464,hybrid_svd
C000321,10,P02431,hybrid_svd
C000323,1,P03277,hybrid_svd
C000323,2,P00932,hybrid_svd
C000323,3,P02650,hybrid_svd
C000323,4,P02603,hybrid_svd
C000323,5,P02595,hybrid_svd
C000323,6,P03658,hybrid_svd
C000323,7,P04550,hybrid_svd
C000323,8,P01166,hybrid_svd
C000323,9,P04700,hybrid_svd
C000323,10,P01762,hybrid_svd
C000324,1,P03180,hybrid_svd
C000324,2,P01373,hybrid_svd
C000324,3,P01025,hybrid_svd
C000324,4,P00183,hybrid_svd
C000324,5,P01522,hybrid_svd
C000324,6,P04698,hybrid_svd
C000324,7,P00344,hybrid_svd
C000324,8,P02067,hybrid_svd
C000324,9,P03314,hybrid_svd
C000324,10,P03170,hybrid_svd
C000325,1,P01464,hybrid_svd
C000325,2,P01736,hybrid_svd
C000325,3,P03486,hybrid_svd
C000325,4,P02121,hybrid_svd
C000325,5,P04010,hybrid_svd
C000325,6,P02231,hybrid_svd
C000325,7,P00146,hybrid_svd
C000325,8,P02325,hybrid_svd
C000325,9,P04099,hybrid_svd
C000325,10,P02972,hybrid_svd
C000326,1,P03682,hybrid_svd
C000326,2,P01059,hybrid_svd
C000326,3,P01937,hybrid_svd
C000326,4,P01709,hybrid_svd
C000326,5,P00993,hybrid_svd
C000326,6,P03519,hybrid_svd
C000326,7,P04671,hybrid_svd
C000326,8,P03998,hybrid_svd
C000326,9,P01141,hybrid_svd
C000326,10,P04452,hybrid_svd
C000327,1,P02650,hybrid_svd
C000327,2,P03360,hybrid_svd
C000327,3,P03187,hybrid_svd
C000327,4,P00850,hybrid_svd
C000327,5,P03816,hybrid_svd
C000327,6,P00855,hybrid_svd
C000327,7,P01059,hybrid_svd
C000327,8,P04015,hybrid_svd
C000327,9,P02895,hybrid_svd
C000327,10,P03255,hybrid_svd
C000328,1,P01678,hybrid_svd
C000328,2,P04582,hybrid_svd
C000328,3,P01560,hybrid_svd
C000328,4,P02873,hybrid_svd
C000328,5,P04467,hybrid_svd
C000328,6,P00366,hybrid_svd
C000328,7,P00369,hybrid_svd
C000328,8,P04551,hybrid_svd
C000328,9,P01299,hybrid_svd
C000328,10,P00442,hybrid_svd
C000331,1,P03452,hybrid_svd
C000331,2,P00021,hybrid_svd
C000331,3,P04943,hybrid_svd
C000331,4,P04203,hybrid_svd
C000331,5,P01968,hybrid_svd
C000331,6,P01980,hybrid_svd
C000331,7,P03988,hybrid_svd
C000331,8,P02197,hybrid_svd
C000331,9,P02973,hybrid_svd
C000331,10,P02592,hybrid_svd
C000333,1,P03139,cold_start
C000333,2,P04982,cold_start
C000333,3,P02622,cold_start
C000333,4,P02776,cold_start
C000333,5,P03485,cold_start
C000333,6,P02798,cold_start
C000333,7,P00993,cold_start
C000333,8,P02338,cold_start
C000333,9,P01408,cold_start
C000333,10,P00315,cold_start
C000334,1,P00076,hybrid_svd
C000334,2,P01839,hybrid_svd
C000334,3,P01780,hybrid_svd
C000334,4,P02725,hybrid_svd
C000334,5,P02224,hybrid_svd
C000334,6,P03277,hybrid_svd
C000334,7,P03392,hybrid_svd
C000334,8,P02174,hybrid_svd
C000334,9,P01115,hybrid_svd
C000334,10,P03376,hybrid_svd
C000335,1,P01059,hybrid_svd
C000335,2,P01248,hybrid_svd
C000335,3,P01937,hybrid_svd
C000335,4,P01060,hybrid_svd
C000335,5,P03519,hybrid_svd
C000335,6,P01709,hybrid_svd
C000335,7,P02281,hybrid_svd
C000335,8,P01903,hybrid_svd
C000335,9,P02293,hybrid_svd
C000335,10,P03998,hybrid_svd
C000336,1,P01166,hybrid_svd
C000336,2,P01809,hybrid_svd
C000336,3,P02314,hybrid_svd
C000336,4,P02981,hybrid_svd
C000336,5,P01021,hybrid_svd
C000336,6,P00672,hybrid_svd
C000336,7,P01635,hybrid_svd
C000336,8,P02466,hybrid_svd
C000336,9,P02619,hybrid_svd
C000336,10,P04217,hybrid_svd
C000337,1,P04975,hybrid_svd
C000337,2,P04539,hybrid_svd
C000337,3,P00024,hybrid_svd
C000337,4,P03371,hybrid_svd
C000337,5,P00180,hybrid_svd
C000337,6,P02908,hybrid_svd
C000337,7,P04869,hybrid_svd
C000337,8,P00611,hybrid_svd
C000337,9,P04812,hybrid_svd
C000337,10,P02710,hybrid_svd
C000338,1,P01839,hybrid_svd
C000338,2,P01364,hybrid_svd
C000338,3,P02650,hybrid_svd
C000338,4,P00093,hybrid_svd
C000338,5,P04166,hybrid_svd
C000338,6,P03816,hybrid_svd
C000338,7,P04059,hybrid_svd
C000338,8,P00501,hybrid_svd
C000338,9,P00589,hybrid_svd
C000338,10,P03877,hybrid_svd
C000342,1,P04198,hybrid_svd
C000342,2,P02537,hybrid_svd
C000342,3,P03564,hybrid_svd
C000342,4,P03408,hybrid_svd
C000342,5,P03947,hybrid_svd
C000342,6,P04539,hybrid_svd
C000342,7,P00777,hybrid_svd
C000342,8,P02632,hybrid_svd
C000342,9,P00323,hybrid_svd
C000342,10,P00651,hybrid_svd
C000343,1,P00542,hybrid_svd
C000343,2,P03682,hybrid_svd
C000343,3,P01059,hybrid_svd
C000343,4,P04245,hybrid_svd
C000343,5,P02295,hybrid_svd
C000343,6,P01709,hybrid_svd
C000343,7,P04954,hybrid_svd
C000343,8,P01248,hybrid_svd
C000343,9,P02281,hybrid_svd
C000343,10,P03519,hybrid_svd
C000344,1,P04930,hybrid_svd
C000344,2,P04585,hybrid_svd
C000344,3,P03034,hybrid_svd
C000344,4,P03039,hybrid_svd
C000344,5,P03263,hybrid_svd
C000344,6,P00390,hybrid_svd
C000344,7,P02410,hybrid_svd
C000344,8,P02174,hybrid_svd
C000344,9,P01675,hybrid_svd
C000344,10,P01024,hybrid_svd
C000346,1,P02295,hybrid_svd
C000346,2,P01736,hybrid_svd
C000346,3,P02065,hybrid_svd
C000346,4,P03651,hybrid_svd
C000346,5,P00501,hybrid_svd
C000346,6,P01530,hybrid_svd
C000346,7,P04628,hybrid_svd
C000346,8,P02293,hybrid_svd
C000346,9,P01665,hybrid_svd
C000346,10,P00368,hybrid_svd
C000347,1,P01780,hybrid_svd
C000347,2,P03276,hybrid_svd
C000347,3,P02268,hybrid_svd
C000347,4,P02922,hybrid_svd
C000347,5,P01095,hybrid_svd
C000347,6,P00347,hybrid_svd
C000347,7,P04934,hybrid_svd
C000347,8,P02895,hybrid_svd
C000347,9,P00117,hybrid_svd
C000347,10,P03648,hybrid_svd
C000348,1,P00366,hybrid_svd
C000348,2,P01795,hybrid_svd
C000348,3,P02382,hybrid_svd
C000348,4,P02537,hybrid_svd
C000348,5,P02628,hybrid_svd
C000348,6,P01600,hybrid_svd
C000348,7,P01504,hybrid_svd
C000348,8,P03437,hybrid_svd
C000348,9,P03160,hybrid_svd
C000348,10,P02611,hybrid_svd
C000349,1,P03811,hybrid_svd
C000349,2,P00685,hybrid_svd
C000349,3,P03838,hybrid_svd
C000349,4,P00288,hybrid_svd
C000349,5,P02645,hybrid_svd
C000349,6,P03031,hybrid_svd
C000349,7,P01504,hybrid_svd
C000349,8,P02943,hybrid_svd
C000349,9,P01957,hybrid_svd
C000349,10,P00191,hybrid_svd
C000350,1,P04143,hybrid_svd
C000350,2,P00855,hybrid_svd
C000350,3,P02984,hybrid_svd
C000350,4,P04102,hybrid_svd
C000350,5,P04026,hybrid_svd
C000350,6,P02895,hybrid_svd
C000350,7,P02548,hybrid_svd
C000350,8,P02395,hybrid_svd
C000350,9,P00012,hybrid_svd
C000350,10,P01760,hybrid_svd
C000354,1,P04539,hybrid_svd
C000354,2,P00611,hybrid_svd
C000354,3,P00024,hybrid_svd
C000354,4,P03371,hybrid_svd
C000354,5,P04036,hybrid_svd
C000354,6,P00501,hybrid_svd
C000354,7,P00180,hybrid_svd
C000354,8,P02908,hybrid_svd
C000354,9,P02776,hybrid_svd
C000354,10,P01797,hybrid_svd
C000355,1,P01025,hybrid_svd
C000355,2,P01522,hybrid_svd
C000355,3,P00344,hybrid_svd
C000355,4,P00081,hybrid_svd
C000355,5,P03180,hybrid_svd
C000355,6,P03170,hybrid_svd
C000355,7,P03836,hybrid_svd
C000355,8,P01794,hybrid_svd
C000355,9,P04899,hybrid_svd
C000355,10,P04698,hybrid_svd
C000357,1,P03255,hybrid_svd
C000357,2,P01113,hybrid_svd
C000357,3,P04182,hybrid_svd
C000357,4,P01795,hybrid_svd
C000357,5,P01504,hybrid_svd
C000357,6,P02592,hybrid_svd
C000357,7,P02484,hybrid_svd
C000357,8,P01718,hybrid_svd
C000357,9,P03103,hybrid_svd
C000357,10,P00854,hybrid_svd
C000359,1,P01800,hybrid_svd
C000359,2,P04899,hybrid_svd
C000359,3,P04242,hybrid_svd
C000359,4,P03070,hybrid_svd
C000359,5,P00392,hybrid_svd
C000359,6,P01398,hybrid_svd
C000359,7,P02129,hybrid_svd
C000359,8,P04559,hybrid_svd
C000359,9,P00076,hybrid_svd
C000359,10,P03682,hybrid_svd
C000363,1,P00942,hybrid_svd
C000363,2,P02741,hybrid_svd
C000363,3,P03125,hybrid_svd
C000363,4,P04272,hybrid_svd
C000363,5,P02922,hybrid_svd
C000363,6,P03561,hybrid_svd
C000363,7,P01938,hybrid_svd
C000363,8,P03816,hybrid_svd
C000363,9,P03279,hybrid_svd
C000363,10,P02863,hybrid_svd
C000364,1,P01166,hybrid_svd
C000364,2,P02334,hybrid_svd
C000364,3,P01904,hybrid_svd
C000364,4,P03470,hybrid_svd
C000364,5,P01024,hybrid_svd
C000364,6,P00391,hybrid_svd
C000364,7,P03674,hybrid_svd
C000364,8,P03067,hybrid_svd
C000364,9,P00271,hybrid_svd
C000364,10,P04639,hybrid_svd
C000365,1,P04245,hybrid_svd
C000365,2,P03417,hybrid_svd
C000365,3,P02592,hybrid_svd
C000365,4,P00368,hybrid_svd
C000365,5,P04514,hybrid_svd
C000365,6,P03034,hybrid_svd
C000365,7,P03862,hybrid_svd
C000365,8,P00341,hybrid_svd
C000365,9,P03733,hybrid_svd
C000365,10,P00840,hybrid_svd
C000366,1,P01834,hybrid_svd
C000366,2,P04245,hybrid_svd
C000366,3,P01194,hybrid_svd
C000366,4,P00647,hybrid_svd
C000366,5,P02817,hybrid_svd
C000366,6,P01552,hybrid_svd
C000366,7,P00289,hybrid_svd
C000366,8,P03490,hybrid_svd
C000366,9,P01722,hybrid_svd
C000366,10,P02408,hybrid_svd
C000367,1,P01025,hybrid_svd
C000367,2,P00947,hybrid_svd
C000367,3,P00344,hybrid_svd
C000367,4,P04698,hybrid_svd
C000367,5,P02389,hybrid_svd
C000367,6,P03199,hybrid_svd
C000367,7,P03836,hybrid_svd
C000367,8,P04203,hybrid_svd
C000367,9,P00081,hybrid_svd
C000367,10,P01794,hybrid_svd
C000368,1,P01780,hybrid_svd
C000368,2,P04668,hybrid_svd
C000368,3,P03392,hybrid_svd
C000368,4,P02007,hybrid_svd
C000368,5,P00117,hybrid_svd
C000368,6,P03333,hybrid_svd
C000368,7,P04198,hybrid_svd
C000368,8,P03127,hybrid_svd
C000368,9,P00269,hybrid_svd
C000368,10,P00341,hybrid_svd
C000370,1,P00162,hybrid_svd
C000370,2,P04515,hybrid_svd
C000370,3,P04010,hybrid_svd
C000370,4,P03175,hybrid_svd
C000370,5,P01504,hybrid_svd
C000370,6,P01834,hybrid_svd
C000370,7,P01939,hybrid_svd
C000370,8,P02231,hybrid_svd
C000370,9,P04514,hybrid_svd
C000370,10,P00641,hybrid_svd
C000371,1,P02735,hybrid_svd
C000371,2,P00847,hybrid_svd
C000371,3,P03545,hybrid_svd
C000371,4,P02507,hybrid_svd
C000371,5,P01828,hybrid_svd
C000371,6,P02305,hybrid_svd
C000371,7,P04477,hybrid_svd
C000371,8,P02772,hybrid_svd
C000371,9,P02035,hybrid_svd
C000371,10,P01675,hybrid_svd
C000372,1,P04566,hybrid_svd
C000372,2,P02169,hybrid_svd
C000372,3,P00685,hybrid_svd
C000372,4,P00093,hybrid_svd
C000372,5,P04371,hybrid_svd
C000372,6,P02258,hybrid_svd
