customer_id,cluster,segment_name
C046806,3,Mid-Tier Active
C043832,3,Mid-Tier Active
C019486,3,Mid-Tier Active
C020704,3,Mid-Tier Active
C019721,3,Mid-Tier Active
C003836,3,Mid-Tier Active
C049652,3,Mid-Tier Active
C025983,3,Mid-Tier Active
C010432,3,Mid-Tier Active
C033723,3,Mid-Tier Active
C040221,1,Champions
C030843,3,Mid-Tier Active
C040507,1,Champions
C035187,3,Mid-Tier Active
C040212,0,Dormant 1
C034206,3,Mid-Tier Active
C008424,3,Mid-Tier Active
C027647,1,Champions
C045461,3,Mid-Tier Active
C011261,3,Mid-Tier Active
C012073,3,Mid-Tier Active
C014397,3,Mid-Tier Active
C025542,3,Mid-Tier Active
C040131,3,Mid-Tier Active
C047416,3,Mid-Tier Active
C045900,3,Mid-Tier Active
C046203,0,Dormant 1
C043269,3,Mid-Tier Active
C010488,0,Dormant 1
C012058,3,Mid-Tier Active
C037847,3,Mid-Tier Active
C022467,3,Mid-Tier Active
C018592,1,Champions
C003788,3,Mid-Tier Active
C037770,3,Mid-Tier Active
C010109,3,Mid-Tier Active
C019405,3,Mid-Tier Active
C005032,3,Mid-Tier Active
C042547,3,Mid-Tier Active
C044886,3,Mid-Tier Active
C007363,3,Mid-Tier Active
C017272,3,Mid-Tier Active
C036917,3,Mid-Tier Active
C046098,3,Mid-Tier Active
C029479,3,Mid-Tier Active
C010998,0,Dormant 1
C013202,3,Mid-Tier Active
C003317,3,Mid-Tier Active
C015565,3,Mid-Tier Active
C033374,3,Mid-Tier Active
C027034,3,Mid-Tier Active
C021182,3,Mid-Tier Active
C000845,3,Mid-Tier Active
C015798,0,Dormant 1
C035202,3,Mid-Tier Active
C033144,3,Mid-Tier Active
C013544,3,Mid-Tier Active
C029511,0,Dormant 1
C003363,3,Mid-Tier Active
C041777,3,Mid-Tier Active
C024528,3,Mid-Tier Active
C044826,3,Mid-Tier Active
C042072,0,Dormant 1
C002314,3,Mid-Tier Active
C034724,3,Mid-Tier Active
C016115,3,Mid-Tier Active
C036028,3,Mid-Tier Active
C023226,1,Champions
C031005,3,Mid-Tier Active
C036462,3,Mid-Tier Active
C044751,3,Mid-Tier Active
C012335,3,Mid-Tier Active
C028048,3,Mid-Tier Active
C015496,1,Champions
C045386,3,Mid-Tier Active
C011232,3,Mid-Tier Active
C003556,3,Mid-Tier Active
C034969,3,Mid-Tier Active
C021112,3,Mid-Tier Active
C045995,0,Dormant 1
C007877,3,Mid-Tier Active
C028922,3,Mid-Tier Active
C026648,3,Mid-Tier Active
C020034,3,Mid-Tier Active
C020002,3,Mid-Tier Active
C023188,3,Mid-Tier Active
C024816,3,Mid-Tier Active
C019966,3,Mid-Tier Active
C030236,3,Mid-Tier Active
C035955,3,Mid-Tier Active
C025267,3,Mid-Tier Active
C008611,3,Mid-Tier Active
C025205,1,Champions
C046448,3,Mid-Tier Active
C014027,3,Mid-Tier Active
C004945,1,Champions
C029991,3,Mid-Tier Active
C029462,3,Mid-Tier Active
C028215,3,Mid-Tier Active
C019907,3,Mid-Tier Active
C031047,3,Mid-Tier Active
C010644,3,Mid-Tier Active
C003608,3,Mid-Tier Active
C011112,3,Mid-Tier Active
C044824,3,Mid-Tier Active
C036156,3,Mid-Tier Active
C007665,3,Mid-Tier Active
C015288,3,Mid-Tier Active
C027764,3,Mid-Tier Active
C000111,3,Mid-Tier Active
C009939,3,Mid-Tier Active
C047034,0,Dormant 1
C033159,0,Dormant 1
C036198,3,Mid-Tier Active
C012930,3,Mid-Tier Active
C011799,3,Mid-Tier Active
C014803,3,Mid-Tier Active
C007417,3,Mid-Tier Active
C026465,1,Champions
C031912,3,Mid-Tier Active
C028093,3,Mid-Tier Active
C019733,3,Mid-Tier Active
C014978,3,Mid-Tier Active
C016740,3,Mid-Tier Active
C004698,3,Mid-Tier Active
C031019,3,Mid-Tier Active
C011847,3,Mid-Tier Active
C033380,3,Mid-Tier Active
C002996,3,Mid-Tier Active
C017647,3,Mid-Tier Active
C005396,3,Mid-Tier Active
C037826,1,Champions
C030349,3,Mid-Tier Active
C004855,3,Mid-Tier Active
C027365,3,Mid-Tier Active
C013395,3,Mid-Tier Active
C043710,3,Mid-Tier Active
C001097,3,Mid-Tier Active
C003717,3,Mid-Tier Active
C021344,3,Mid-Tier Active
C022365,3,Mid-Tier Active
C017111,3,Mid-Tier Active
C016701,3,Mid-Tier Active
C020771,3,Mid-Tier Active
C025424,3,Mid-Tier Active
C029398,3,Mid-Tier Active
C012246,3,Mid-Tier Active
C010560,3,Mid-Tier Active
C048621,3,Mid-Tier Active
C013984,3,Mid-Tier Active
C016717,3,Mid-Tier Active
C022225,3,Mid-Tier Active
C030573,1,Champions
C007961,3,Mid-Tier Active
C011958,3,Mid-Tier Active
C013495,3,Mid-Tier Active
C035783,3,Mid-Tier Active
C032330,3,Mid-Tier Active
C034389,3,Mid-Tier Active
C040734,3,Mid-Tier Active
C016711,3,Mid-Tier Active
C045277,3,Mid-Tier Active
C033871,3,Mid-Tier Active
C024146,1,Champions
C014761,3,Mid-Tier Active
C017297,0,Dormant 1
C014147,3,Mid-Tier Active
C013946,3,Mid-Tier Active
C016374,3,Mid-Tier Active
C018563,3,Mid-Tier Active
C017503,3,Mid-Tier Active
C041153,3,Mid-Tier Active
C040099,3,Mid-Tier Active
C028279,3,Mid-Tier Active
C027077,3,Mid-Tier Active
C034789,3,Mid-Tier Active
C012093,3,Mid-Tier Active
C016229,3,Mid-Tier Active
C019901,3,Mid-Tier Active
C038748,3,Mid-Tier Active
C046747,0,Dormant 1
C027586,3,Mid-Tier Active
C018419,3,Mid-Tier Active
C040437,3,Mid-Tier Active
C033028,3,Mid-Tier Active
C023875,3,Mid-Tier Active
C009137,3,Mid-Tier Active
C007395,3,Mid-Tier Active
C030412,3,Mid-Tier Active
C006914,3,Mid-Tier Active
C012877,3,Mid-Tier Active
C028462,3,Mid-Tier Active
C028773,3,Mid-Tier Active
C013240,3,Mid-Tier Active
C038616,3,Mid-Tier Active
C031976,0,Dormant 1
C015197,3,Mid-Tier Active
C033472,3,Mid-Tier Active
C025309,3,Mid-Tier Active
C009821,3,Mid-Tier Active
C045503,3,Mid-Tier Active
C008455,3,Mid-Tier Active
C005637,3,Mid-Tier Active
C045155,3,Mid-Tier Active
C028894,3,Mid-Tier Active
C037814,3,Mid-Tier Active
C022322,3,Mid-Tier Active
C007789,3,Mid-Tier Active
C040463,3,Mid-Tier Active
C034784,3,Mid-Tier Active
C006417,0,Dormant 1
C041016,3,Mid-Tier Active
C043782,3,Mid-Tier Active
C026627,3,Mid-Tier Active
C010904,3,Mid-Tier Active
C007999,0,Dormant 1
C011577,3,Mid-Tier Active
C026112,3,Mid-Tier Active
C000089,3,Mid-Tier Active
C034554,1,Champions
C039039,3,Mid-Tier Active
C025918,3,Mid-Tier Active
C030807,3,Mid-Tier Active
C044517,3,Mid-Tier Active
C037107,0,Dormant 1
C020064,3,Mid-Tier Active
C004352,3,Mid-Tier Active
C031993,3,Mid-Tier Active
C004114,3,Mid-Tier Active
C011166,3,Mid-Tier Active
C005711,3,Mid-Tier Active
C006028,3,Mid-Tier Active
C029754,3,Mid-Tier Active
C006996,3,Mid-Tier Active
C043253,3,Mid-Tier Active
C039407,3,Mid-Tier Active
C034484,3,Mid-Tier Active
C022336,0,Dormant 1
C039419,3,Mid-Tier Active
C019514,3,Mid-Tier Active
C044812,3,Mid-Tier Active
C013799,3,Mid-Tier Active
C006829,3,Mid-Tier Active
C012428,0,Dormant 1
C030263,3,Mid-Tier Active
C020679,3,Mid-Tier Active
C043795,3,Mid-Tier Active
C046245,3,Mid-Tier Active
C037596,3,Mid-Tier Active
C010630,3,Mid-Tier Active
C036219,3,Mid-Tier Active
C003051,3,Mid-Tier Active
C032608,3,Mid-Tier Active
C046107,3,Mid-Tier Active
C011043,3,Mid-Tier Active
C006366,3,Mid-Tier Active
C024819,0,Dormant 1
C006195,3,Mid-Tier Active
C002018,3,Mid-Tier Active
C044382,3,Mid-Tier Active
C039703,3,Mid-Tier Active
C021704,3,Mid-Tier Active
C043681,3,Mid-Tier Active
C034161,3,Mid-Tier Active
C029795,3,Mid-Tier Active
C038290,3,Mid-Tier Active
C028880,3,Mid-Tier Active
C006232,3,Mid-Tier Active
C033526,0,Dormant 1
C005590,3,Mid-Tier Active
C045915,3,Mid-Tier Active
C009933,3,Mid-Tier Active
C020383,3,Mid-Tier Active
C033176,3,Mid-Tier Active
C005235,3,Mid-Tier Active
C002904,1,Champions
C024660,1,Champions
C030345,3,Mid-Tier Active
C030304,3,Mid-Tier Active
C029688,3,Mid-Tier Active
C016971,3,Mid-Tier Active
C009074,3,Mid-Tier Active
C037374,3,Mid-Tier Active
C020898,3,Mid-Tier Active
C003706,3,Mid-Tier Active
C023156,0,Dormant 1
C005002,3,Mid-Tier Active
C025080,3,Mid-Tier Active
C041375,3,Mid-Tier Active
C027056,0,Dormant 1
C016841,0,Dormant 1
C025461,3,Mid-Tier Active
C004461,3,Mid-Tier Active
C029403,0,Dormant 1
C004376,3,Mid-Tier Active
C007358,3,Mid-Tier Active
C016909,3,Mid-Tier Active
C041813,1,Champions
C034569,1,Champions
C021896,3,Mid-Tier Active
C020253,0,Dormant 1
C000893,3,Mid-Tier Active
C014389,3,Mid-Tier Active
C025550,3,Mid-Tier Active
C039864,3,Mid-Tier Active
C027283,3,Mid-Tier Active
C004788,3,Mid-Tier Active
C013008,3,Mid-Tier Active
C009521,3,Mid-Tier Active
C017765,3,Mid-Tier Active
C001423,3,Mid-Tier Active
C020412,3,Mid-Tier Active
C032595,3,Mid-Tier Active
C018626,3,Mid-Tier Active
C024501,3,Mid-Tier Active
C011505,3,Mid-Tier Active
C003780,3,Mid-Tier Active
C024757,3,Mid-Tier Active
C049856,3,Mid-Tier Active
C013089,3,Mid-Tier Active
C018742,3,Mid-Tier Active
C027788,3,Mid-Tier Active
C047409,1,Champions
C008623,3,Mid-Tier Active
C032851,1,Champions
C012290,3,Mid-Tier Active
C044276,3,Mid-Tier Active
C036660,3,Mid-Tier Active
C041324,3,Mid-Tier Active
C001534,3,Mid-Tier Active
C021519,3,Mid-Tier Active
C048696,3,Mid-Tier Active
C003183,3,Mid-Tier Active
C008627,3,Mid-Tier Active
C039477,0,Dormant 1
C047635,3,Mid-Tier Active
C034278,3,Mid-Tier Active
C043730,3,Mid-Tier Active
C043288,3,Mid-Tier Active
C030380,3,Mid-Tier Active
C003999,3,Mid-Tier Active
C047896,3,Mid-Tier Active
C023829,3,Mid-Tier Active
C016614,3,Mid-Tier Active
C031532,3,Mid-Tier Active
C018501,0,Dormant 1
C016000,3,Mid-Tier Active
C021818,0,Dormant 1
C002207,3,Mid-Tier Active
C032286,3,Mid-Tier Active
C042501,3,Mid-Tier Active
C000790,3,Mid-Tier Active
C048219,3,Mid-Tier Active
C010325,3,Mid-Tier Active
C031558,3,Mid-Tier Active
C027611,3,Mid-Tier Active
C041846,3,Mid-Tier Active
C040452,3,Mid-Tier Active
C046951,3,Mid-Tier Active
C028282,0,Dormant 1
C006027,3,Mid-Tier Active
C029275,0,Dormant 1
C049842,3,Mid-Tier Active
C031994,3,Mid-Tier Active
C031339,3,Mid-Tier Active
C030707,3,Mid-Tier Active
C012356,1,Champions
C008114,1,Champions
C031358,3,Mid-Tier Active
C018850,3,Mid-Tier Active
C018800,3,Mid-Tier Active
C044863,0,Dormant 1
C040661,0,Dormant 1
C022052,3,Mid-Tier Active
C010727,3,Mid-Tier Active
C020491,3,Mid-Tier Active
C044137,3,Mid-Tier Active
C048627,3,Mid-Tier Active
C000724,3,Mid-Tier Active
C030029,3,Mid-Tier Active
C046662,3,Mid-Tier Active
C034767,3,Mid-Tier Active
C015631,3,Mid-Tier Active
C016110,3,Mid-Tier Active
C032335,3,Mid-Tier Active
C039884,3,Mid-Tier Active
C010476,3,Mid-Tier Active
C023461,3,Mid-Tier Active
C010112,3,Mid-Tier Active
C015234,3,Mid-Tier Active
C048676,3,Mid-Tier Active
C037701,3,Mid-Tier Active
C015839,3,Mid-Tier Active
C042355,3,Mid-Tier Active
C024392,0,Dormant 1
C015804,3,Mid-Tier Active
C029831,3,Mid-Tier Active
C029057,3,Mid-Tier Active
C036838,0,Dormant 1
C008106,3,Mid-Tier Active
C005540,3,Mid-Tier Active
C018990,3,Mid-Tier Active
C047799,0,Dormant 1
C008714,3,Mid-Tier Active
C026890,3,Mid-Tier Active
C002013,3,Mid-Tier Active
C009461,1,Champions
C015794,3,Mid-Tier Active
C024652,1,Champions
C049878,3,Mid-Tier Active
C035583,3,Mid-Tier Active
C040894,3,Mid-Tier Active
C035176,3,Mid-Tier Active
C013028,0,Dormant 1
C030324,0,Dormant 1
C033941,3,Mid-Tier Active
C001400,3,Mid-Tier Active
C029811,3,Mid-Tier Active
C035050,3,Mid-Tier Active
C028751,3,Mid-Tier Active
C037942,3,Mid-Tier Active
C007895,3,Mid-Tier Active
C025418,1,Champions
C042531,3,Mid-Tier Active
C029845,3,Mid-Tier Active
C014133,3,Mid-Tier Active
C035844,3,Mid-Tier Active
C016214,3,Mid-Tier Active
C001755,3,Mid-Tier Active
C041234,3,Mid-Tier Active
C034244,3,Mid-Tier Active
C040183,3,Mid-Tier Active
C005303,3,Mid-Tier Active
C021719,3,Mid-Tier Active
C040787,0,Dormant 1
C001183,3,Mid-Tier Active
C047837,3,Mid-Tier Active
C027335,3,Mid-Tier Active
C000565,3,Mid-Tier Active
C020808,3,Mid-Tier Active
C002306,3,Mid-Tier Active
C023695,3,Mid-Tier Active
C009567,3,Mid-Tier Active
C035767,3,Mid-Tier Active
C034951,3,Mid-Tier Active
C023003,3,Mid-Tier Active
C008687,3,Mid-Tier Active
C013343,0,Dormant 1
C038324,3,Mid-Tier Active
C048920,3,Mid-Tier Active
C025772,3,Mid-Tier Active
C016611,1,Champions
C021570,3,Mid-Tier Active
C043445,3,Mid-Tier Active
C010487,1,Champions
C044134,3,Mid-Tier Active
C000794,3,Mid-Tier Active
C014423,3,Mid-Tier Active
C035778,3,Mid-Tier Active
C042778,3,Mid-Tier Active
C017056,3,Mid-Tier Active
C000285,3,Mid-Tier Active
C007234,3,Mid-Tier Active
C016411,3,Mid-Tier Active
C044724,3,Mid-Tier Active
C021874,3,Mid-Tier Active
C004863,3,Mid-Tier Active
C018010,3,Mid-Tier Active
C029271,3,Mid-Tier Active
C025996,3,Mid-Tier Active
C012128,3,Mid-Tier Active
C020938,3,Mid-Tier Active
C004163,0,Dormant 1
C043456,3,Mid-Tier Active
C043671,3,Mid-Tier Active
C020527,0,Dormant 1
C027187,3,Mid-Tier Active
C004876,3,Mid-Tier Active
C031888,3,Mid-Tier Active
C013997,3,Mid-Tier Active
C045794,3,Mid-Tier Active
C035752,3,Mid-Tier Active
C000643,0,Dormant 1
C047160,3,Mid-Tier Active
C049255,3,Mid-Tier Active
C022275,3,Mid-Tier Active
C002848,3,Mid-Tier Active
C017895,3,Mid-Tier Active
C014109,3,Mid-Tier Active
C013417,3,Mid-Tier Active
C003372,0,Dormant 1
C010559,3,Mid-Tier Active
C007505,3,Mid-Tier Active
C017865,3,Mid-Tier Active
C012660,3,Mid-Tier Active
C026125,0,Dormant 1
C041800,3,Mid-Tier Active
C049215,3,Mid-Tier Active
C006233,0,Dormant 1
C028512,3,Mid-Tier Active
C016101,0,Dormant 1
C016685,3,Mid-Tier Active
C044127,3,Mid-Tier Active
C033592,0,Dormant 1
C030353,3,Mid-Tier Active
C043299,3,Mid-Tier Active
C016556,3,Mid-Tier Active
C039093,3,Mid-Tier Active
C040194,3,Mid-Tier Active
C030206,3,Mid-Tier Active
C035523,3,Mid-Tier Active
C033624,3,Mid-Tier Active
C012115,3,Mid-Tier Active
C035195,0,Dormant 1
C028984,3,Mid-Tier Active
C028498,0,Dormant 1
C036780,3,Mid-Tier Active
C007642,3,Mid-Tier Active
C023216,3,Mid-Tier Active
C008488,3,Mid-Tier Active
C001148,3,Mid-Tier Active
C022252,3,Mid-Tier Active
C021214,3,Mid-Tier Active
C001231,0,Dormant 1
C012508,3,Mid-Tier Active
C011145,1,Champions
C015960,3,Mid-Tier Active
C007273,3,Mid-Tier Active
C043018,3,Mid-Tier Active
C026686,3,Mid-Tier Active
C004247,3,Mid-Tier Active
C005372,0,Dormant 1
C044651,3,Mid-Tier Active
C042595,3,Mid-Tier Active
C016886,3,Mid-Tier Active
C001464,3,Mid-Tier Active
C044003,3,Mid-Tier Active
C003044,3,Mid-Tier Active
C042972,3,Mid-Tier Active
C042819,3,Mid-Tier Active
C008932,3,Mid-Tier Active
C032398,3,Mid-Tier Active
C029421,3,Mid-Tier Active
C031939,3,Mid-Tier Active
C013689,3,Mid-Tier Active
C025421,3,Mid-Tier Active
C037461,3,Mid-Tier Active
C012430,3,Mid-Tier Active
C010043,0,Dormant 1
C044343,3,Mid-Tier Active
C017842,3,Mid-Tier Active
C019022,3,Mid-Tier Active
C027901,3,Mid-Tier Active
C012033,0,Dormant 1
C045336,3,Mid-Tier Active
C003841,0,Dormant 1
C004384,3,Mid-Tier Active
C026373,3,Mid-Tier Active
C007529,3,Mid-Tier Active
C046990,3,Mid-Tier Active
C042006,3,Mid-Tier Active
C008754,3,Mid-Tier Active
C001243,3,Mid-Tier Active
C010597,3,Mid-Tier Active
C030281,0,Dormant 1
C021759,3,Mid-Tier Active
C020709,3,Mid-Tier Active
C019458,1,Champions
C022788,3,Mid-Tier Active
C028296,3,Mid-Tier Active
C031875,3,Mid-Tier Active
C001403,1,Champions
C018325,3,Mid-Tier Active
C039738,1,Champions
C036778,1,Champions
C035876,3,Mid-Tier Active
C034472,3,Mid-Tier Active
C006387,3,Mid-Tier Active
C011910,3,Mid-Tier Active
C037336,3,Mid-Tier Active
C040651,3,Mid-Tier Active
C029313,3,Mid-Tier Active
C011517,3,Mid-Tier Active
C005452,3,Mid-Tier Active
C039543,3,Mid-Tier Active
C004993,0,Dormant 1
C013106,3,Mid-Tier Active
C048818,0,Dormant 1
C036325,3,Mid-Tier Active
C009483,3,Mid-Tier Active
C008522,3,Mid-Tier Active
C027067,3,Mid-Tier Active
C033576,3,Mid-Tier Active
C036943,0,Dormant 1
C025796,3,Mid-Tier Active
C004859,3,Mid-Tier Active
C039464,3,Mid-Tier Active
C034145,3,Mid-Tier Active
C021928,3,Mid-Tier Active
C021146,3,Mid-Tier Active
C023477,3,Mid-Tier Active
C027082,3,Mid-Tier Active
C010394,3,Mid-Tier Active
C047040,3,Mid-Tier Active
C014499,3,Mid-Tier Active
C019201,0,Dormant 1
C023916,3,Mid-Tier Active
C044669,3,Mid-Tier Active
C047858,3,Mid-Tier Active
C013113,3,Mid-Tier Active
C011977,3,Mid-Tier Active
C045723,3,Mid-Tier Active
C003939,3,Mid-Tier Active
C007223,3,Mid-Tier Active
C001735,0,Dormant 1
C007700,3,Mid-Tier Active
C012761,3,Mid-Tier Active
C016989,3,Mid-Tier Active
C031791,3,Mid-Tier Active
C039671,3,Mid-Tier Active
C027781,3,Mid-Tier Active
C027503,3,Mid-Tier Active
C043834,3,Mid-Tier Active
C004111,3,Mid-Tier Active
C008141,3,Mid-Tier Active
C031313,1,Champions
C009073,3,Mid-Tier Active
C006563,3,Mid-Tier Active
C035332,3,Mid-Tier Active
C019030,3,Mid-Tier Active
C037170,0,Dormant 1
C022571,3,Mid-Tier Active
C044238,3,Mid-Tier Active
C042624,3,Mid-Tier Active
C013173,3,Mid-Tier Active
C028871,3,Mid-Tier Active
C002603,0,Dormant 1
C030297,1,Champions
C028705,1,Champions
C017859,1,Champions
C024909,1,Champions
C005789,1,Champions
C017184,1,Champions
C005149,3,Mid-Tier Active
C036117,1,Champions
C046266,1,Champions
C030741,1,Champions
C022635,1,Champions
C040282,1,Champions
C019678,1,Champions
C010192,3,Mid-Tier Active
C010681,3,Mid-Tier Active
C001548,3,Mid-Tier Active
C001082,3,Mid-Tier Active
C031596,1,Champions
C018213,1,Champions
C037500,3,Mid-Tier Active
C036505,3,Mid-Tier Active
C021781,3,Mid-Tier Active
C040812,1,Champions
C047852,1,Champions
C027983,3,Mid-Tier Active
C030504,3,Mid-Tier Active
C009893,1,Champions
C014629,3,Mid-Tier Active
C028180,3,Mid-Tier Active
C024941,3,Mid-Tier Active
C028319,1,Champions
C046634,3,Mid-Tier Active
C001022,1,Champions
C025799,3,Mid-Tier Active
C016517,1,Champions
C028292,1,Champions
C037889,1,Champions
C015873,3,Mid-Tier Active
C047660,1,Champions
C011052,1,Champions
C025954,3,Mid-Tier Active
C020689,1,Champions
C043222,1,Champions
C034546,1,Champions
C020459,1,Champions
C012351,1,Champions
C029043,3,Mid-Tier Active
C040920,1,Champions
C019391,1,Champions
C005987,3,Mid-Tier Active
C038300,1,Champions
C017546,3,Mid-Tier Active
C018963,1,Champions
C008785,3,Mid-Tier Active
C022540,1,Champions
C036652,1,Champions
C044329,3,Mid-Tier Active
C001693,1,Champions
C013573,1,Champions
C037394,1,Champions
C047174,1,Champions
C022431,1,Champions
C043658,3,Mid-Tier Active
C001890,3,Mid-Tier Active
C039085,3,Mid-Tier Active
C000287,3,Mid-Tier Active
C035430,3,Mid-Tier Active
C012954,3,Mid-Tier Active
C027305,1,Champions
C032328,1,Champions
C026390,1,Champions
C038423,1,Champions
C048323,1,Champions
C035220,1,Champions
C044505,3,Mid-Tier Active
C018129,1,Champions
C002614,3,Mid-Tier Active
C008580,1,Champions
C005023,1,Champions
C034509,1,Champions
C005611,3,Mid-Tier Active
C045150,1,Champions
C027384,1,Champions
C032129,1,Champions
C002759,1,Champions
C047180,3,Mid-Tier Active
C041832,1,Champions
C013169,1,Champions
C020268,3,Mid-Tier Active
C046682,1,Champions
C034329,1,Champions
C009180,3,Mid-Tier Active
C024091,3,Mid-Tier Active
C010278,1,Champions
C037459,3,Mid-Tier Active
C001657,1,Champions
C041947,1,Champions
C005648,1,Champions
C034563,1,Champions
C005052,1,Champions
C026353,3,Mid-Tier Active
C033959,1,Champions
C006669,1,Champions
C008152,1,Champions
C041185,3,Mid-Tier Active
C003181,1,Champions
C037854,1,Champions
C021950,3,Mid-Tier Active
C027370,1,Champions
C040749,1,Champions
C045228,3,Mid-Tier Active
C022472,3,Mid-Tier Active
C007685,3,Mid-Tier Active
C007716,1,Champions
C047794,3,Mid-Tier Active
C012079,1,Champions
C049999,1,Champions
C007356,3,Mid-Tier Active
C048199,3,Mid-Tier Active
C031484,3,Mid-Tier Active
C047693,1,Champions
C008876,1,Champions
C017271,3,Mid-Tier Active
C039019,3,Mid-Tier Active
C019509,3,Mid-Tier Active
C040834,1,Champions
C048433,1,Champions
C016669,1,Champions
C024416,3,Mid-Tier Active
C026307,3,Mid-Tier Active
C010073,1,Champions
C014860,3,Mid-Tier Active
C048421,1,Champions
C047916,1,Champions
C008606,3,Mid-Tier Active
C029045,1,Champions
C001989,1,Champions
C044593,1,Champions
C009906,3,Mid-Tier Active
C011035,1,Champions
C007286,1,Champions
C026423,1,Champions
C015785,1,Champions
C006493,3,Mid-Tier Active
C041827,3,Mid-Tier Active
C040893,1,Champions
C046529,1,Champions
C013857,1,Champions
C033111,3,Mid-Tier Active
C000694,1,Champions
C000732,3,Mid-Tier Active
C012274,3,Mid-Tier Active
C000038,1,Champions
C015922,3,Mid-Tier Active
C005356,1,Champions
C026429,3,Mid-Tier Active
C017887,3,Mid-Tier Active
C043472,3,Mid-Tier Active
C009613,1,Champions
C019127,3,Mid-Tier Active
C028372,1,Champions
C035236,3,Mid-Tier Active
C017168,3,Mid-Tier Active
C030407,1,Champions
C007791,1,Champions
C030497,3,Mid-Tier Active
C002570,1,Champions
C004121,1,Champions
C039118,3,Mid-Tier Active
C013712,1,Champions
C041691,1,Champions
C006584,1,Champions
C045357,1,Champions
C017782,1,Champions
C033350,1,Champions
C049595,3,Mid-Tier Active
C036482,1,Champions
C003743,1,Champions
C042602,1,Champions
C020124,1,Champions
C025329,1,Champions
C035904,1,Champions
C033186,1,Champions
C042077,3,Mid-Tier Active
C013243,1,Champions
C044143,3,Mid-Tier Active
C036192,3,Mid-Tier Active
C000975,3,Mid-Tier Active
C004332,1,Champions
C032780,3,Mid-Tier Active
C036747,3,Mid-Tier Active
C001021,1,Champions
C011162,3,Mid-Tier Active
C041593,1,Champions
C025820,3,Mid-Tier Active
C005988,1,Champions
C000417,1,Champions
C044874,1,Champions
C022074,1,Champions
C036472,3,Mid-Tier Active
C045420,3,Mid-Tier Active
C029515,1,Champions
C038210,3,Mid-Tier Active
C009128,3,Mid-Tier Active
C013640,1,Champions
C044787,3,Mid-Tier Active
C025198,3,Mid-Tier Active
C016065,3,Mid-Tier Active
C021658,1,Champions
C029641,3,Mid-Tier Active
C003109,1,Champions
C010878,1,Champions
C013044,1,Champions
C033240,1,Champions
C007440,3,Mid-Tier Active
C044375,1,Champions
C019529,1,Champions
C029900,3,Mid-Tier Active
C015128,3,Mid-Tier Active
C030186,3,Mid-Tier Active
C032739,1,Champions
C021427,3,Mid-Tier Active
C041050,1,Champions
C030244,3,Mid-Tier Active
C040166,3,Mid-Tier Active
C037440,1,Champions
C015914,3,Mid-Tier Active
C002548,1,Champions
C027873,3,Mid-Tier Active
C019505,1,Champions
C010396,3,Mid-Tier Active
C028253,1,Champions
C017927,3,Mid-Tier Active
C028461,1,Champions
C023488,1,Champions
C015126,3,Mid-Tier Active
C047197,3,Mid-Tier Active
C024638,1,Champions
C040169,0,Dormant 1
C028642,3,Mid-Tier Active
C020273,3,Mid-Tier Active
C017821,3,Mid-Tier Active
C008892,1,Champions
C041281,3,Mid-Tier Active
C009798,1,Champions
C002451,3,Mid-Tier Active
C043725,3,Mid-Tier Active
C020896,1,Champions
C034463,1,Champions
C006509,3,Mid-Tier Active
C033512,1,Champions
C012148,1,Champions
C021499,3,Mid-Tier Active
C008803,1,Champions
C049813,3,Mid-Tier Active
C001473,1,Champions
C045246,3,Mid-Tier Active
C038960,1,Champions
C023832,3,Mid-Tier Active
C046721,1,Champions
C048459,3,Mid-Tier Active
C039430,3,Mid-Tier Active
C021230,3,Mid-Tier Active
C019739,3,Mid-Tier Active
C035468,1,Champions
C002773,3,Mid-Tier Active
C037774,3,Mid-Tier Active
C042066,1,Champions
C016281,1,Champions
C005981,1,Champions
C015509,3,Mid-Tier Active
C015993,1,Champions
C047609,3,Mid-Tier Active
C030077,1,Champions
C040683,3,Mid-Tier Active
C035453,3,Mid-Tier Active
C033793,1,Champions
C045611,1,Champions
C021040,1,Champions
C026466,3,Mid-Tier Active
C039298,3,Mid-Tier Active
C005550,3,Mid-Tier Active
C012928,1,Champions
C046372,1,Champions
C024641,1,Champions
C033831,3,Mid-Tier Active
C024326,1,Champions
C011480,1,Champions
C043036,3,Mid-Tier Active
C019760,3,Mid-Tier Active
C022031,1,Champions
C023504,3,Mid-Tier Active
C002007,1,Champions
C024282,1,Champions
C049915,3,Mid-Tier Active
C041940,1,Champions
C033373,3,Mid-Tier Active
C032772,1,Champions
C027994,3,Mid-Tier Active
C026647,3,Mid-Tier Active
C007480,1,Champions
C004422,3,Mid-Tier Active
C041476,1,Champions
C046603,3,Mid-Tier Active
C016816,1,Champions
C035182,3,Mid-Tier Active
C006764,3,Mid-Tier Active
C049029,1,Champions
C034518,1,Champions
C025209,0,Dormant 1
C047263,3,Mid-Tier Active
C010035,3,Mid-Tier Active
C043919,3,Mid-Tier Active
C041533,1,Champions
C040941,1,Champions
C032460,1,Champions
C017437,1,Champions
C041095,1,Champions
C044993,1,Champions
C040685,3,Mid-Tier Active
C022715,1,Champions
C045613,1,Champions
C024766,1,Champions
C011460,3,Mid-Tier Active
C028538,3,Mid-Tier Active
C047709,1,Champions
C003180,3,Mid-Tier Active
C022100,3,Mid-Tier Active
C036513,3,Mid-Tier Active
C048655,1,Champions
