order_item_id,order_id,customer_id,product_id,order_date,return_reason,refund_amount,days_to_return,item_discount_pct,prior_customer_return_rate,iso_score,iso_flag,abuse_flag
OI001267680,O00486069,C045781,P01664,2024-08-28,suspected_abuse,253.89,39.0,0.1216,0.0909090909090909,0.026129456152201636,1,1
OI001241880,O00476223,C044863,P00760,2025-11-15,not_as_expected,187.18,7.0,0.2158,0.0,0.026089378162467147,1,0
OI001181603,O00453272,C042673,P02827,2025-10-13,size_issue,256.1,11.0,0.0276,0.0555555555555555,0.026046001932558238,1,0
OI000832142,O00319012,C030129,P01124,2025-11-23,damaged,238.58,2.0,0.2106,0.0727272727272727,0.02599809840379541,1,0
OI001205882,O00462514,C043581,P02105,2025-04-13,suspected_abuse,254.35,32.0,0.1175,0.4,0.025978388382968842,1,1
OI000149575,O00057118,C005334,P00570,2024-04-24,changed_mind,145.12,23.0,0.129,0.4,0.02587292779769723,1,0
OI000580060,O00222196,C021018,P02146,2024-06-25,damaged,230.45,11.0,0.2273,0.0,0.02583359532829732,1,0
OI000116420,O00044556,C004151,P02577,2024-11-24,not_as_expected,264.18,18.0,0.2665,0.25,0.025818987369494617,1,0
OI000051799,O00019816,C001868,P02889,2025-10-02,size_issue,273.83,38.0,0.1251,0.125,0.02580804048363594,1,0
OI000114689,O00043893,C004092,P02577,2025-07-08,size_issue,275.32,29.0,0.2451,0.238095238095238,0.025766898380280234,1,0
OI001302058,O00499155,C047003,P04405,2024-06-22,not_as_expected,263.74,29.0,0.0911,0.3,0.025733331935273607,1,0
OI000260333,O00099733,C009342,P01652,2024-03-13,damaged,302.37,17.0,0.0876,0.0909090909090909,0.025715550150537947,1,0
OI000700693,O00268447,C025343,P02020,2024-05-25,damaged,257.39,3.0,0.0837,0.0,0.025713099149475727,1,0
OI000270699,O00103772,C009700,P04574,2025-08-20,changed_mind,259.22,3.0,0.0591,0.1333333333333333,0.025712999429729155,1,0
OI000029635,O00011370,C001062,P04405,2025-10-03,not_as_expected,249.29,13.0,0.0819,0.074074074074074,0.02569849961066728,1,0
OI000882955,O00338584,C031987,P00659,2025-06-14,size_issue,247.53,2.0,0.2515,0.1379310344827586,0.025606240264986035,1,0
OI000114623,O00043862,C004091,P02889,2024-10-10,damaged,228.01,36.0,0.1727,0.0,0.02558132717629058,1,0
OI001154948,O00443000,C041671,P01128,2025-11-26,changed_mind,218.9,10.0,0.3041,0.0833333333333333,0.025500134422064225,1,0
OI001304084,O00499947,C047089,P02813,2025-11-03,not_as_expected,261.64,4.0,0.1429,0.1886792452830188,0.025492593641174288,1,0
OI000220142,O00084298,C007852,P04415,2025-03-02,damaged,222.42,19.0,0.3193,0.25,0.025473417993238878,1,0
OI001064937,O00408119,C038386,P02827,2025-05-27,size_issue,264.2,30.0,0.056,0.1489361702127659,0.02544786354448647,1,0
OI000185553,O00071008,C006612,P01503,2024-03-11,size_issue,298.44,17.0,0.0776,0.0,0.025420003219099097,1,0
OI001067822,O00409241,C038487,P03814,2025-09-24,size_issue,262.58,9.0,0.0352,0.175438596491228,0.0253782364998949,1,0
OI001381755,O00529684,C049844,P01503,2025-07-16,size_issue,280.08,17.0,0.1834,0.044776119402985,0.025330511693140156,1,0
OI001231582,O00472311,C044486,P01173,2025-10-17,not_as_expected,174.93,31.0,0.1479,0.0454545454545454,0.025329557312318896,1,0
OI000352968,O00135389,C012719,P04770,2024-04-22,damaged,275.91,18.0,0.0721,0.2857142857142857,0.02531373139854154,1,0
OI001261326,O00483736,C045572,P01714,2025-10-15,size_issue,243.88,3.0,0.0548,0.25,0.025303724000058647,1,0
OI000257163,O00098499,C009217,P04945,2024-09-22,not_as_expected,195.54,21.0,0.0778,0.1451612903225806,0.025291924617275363,1,0
OI000405221,O00155226,C014668,P01129,2025-12-06,not_as_expected,240.02,12.0,0.2361,0.2307692307692307,0.025271130245930862,1,0
OI000641529,O00245619,C023171,P03597,2024-12-03,suspected_abuse,156.03,36.0,0.3046,0.1538461538461538,0.025265831903650615,1,0
OI000052259,O00020008,C001890,P04004,2025-03-27,size_issue,262.32,37.0,0.0991,0.0,0.025248751725943985,1,0
OI000181072,O00069228,C006452,P01124,2024-10-25,late_delivery,254.52,6.0,0.1576,0.3333333333333333,0.025180884276670645,1,0
OI000264904,O00101507,C009494,P02105,2025-05-18,damaged,266.69,31.0,0.028,0.0,0.025140086980859455,1,0
OI000939653,O00360272,C033951,P02936,2025-08-22,damaged,262.42,36.0,0.1528,0.0,0.025060491722956657,1,0
OI001016797,O00389891,C036750,P02674,2024-07-21,damaged,157.79,39.0,0.3022,0.0,0.024971031119626175,1,0
OI000163323,O00062470,C005826,P04491,2025-06-11,changed_mind,185.09,13.0,0.2451,0.1818181818181818,0.024969832799590197,1,0
OI001214871,O00465950,C043904,P04714,2024-04-02,not_as_expected,148.62,29.0,0.0311,0.0714285714285714,0.024957877539051432,1,0
OI000613717,O00235017,C022190,P04504,2024-10-02,damaged,257.91,15.0,0.2381,0.3076923076923077,0.024813399256358615,1,0
OI000268690,O00102972,C009627,P03916,2025-11-27,size_issue,216.26,22.0,0.2563,0.1935483870967742,0.02479762150257847,1,0
OI000597807,O00228938,C021603,P01377,2025-12-15,size_issue,272.83,26.0,0.1729,0.0512820512820512,0.02475027923485884,1,0
OI000010156,O00003917,C000371,P01098,2024-04-01,damaged,247.95,32.0,0.1076,0.0769230769230769,0.024719175810515193,1,0
OI001126729,O00432000,C040654,P01844,2025-05-09,suspected_abuse,262.42,38.0,0.0432,0.1351351351351351,0.024699208573415676,1,1
OI000800006,O00306779,C028921,P04504,2025-11-23,size_issue,256.23,16.0,0.2161,0.325,0.024561856856311848,1,1
OI000126226,O00048208,C004492,P04415,2024-10-01,size_issue,270.44,33.0,0.1696,0.2142857142857142,0.024484604333015914,1,0
OI000288984,O00110751,C010365,P02577,2024-11-02,changed_mind,240.7,18.0,0.3871,0.0,0.02441803930501929,1,0
OI001249057,O00479007,C045128,P03255,2024-02-26,size_issue,152.59,34.0,0.2633,0.0,0.024382762967002036,1,0
OI001201976,O00461077,C043442,P01168,2024-07-01,damaged,168.8,34.0,0.2298,0.0526315789473684,0.024332292449477322,1,0
OI000728646,O00279232,C026371,P04415,2025-02-01,suspected_abuse,271.31,33.0,0.1198,0.1111111111111111,0.02427741895392077,1,1
OI000013209,O00005072,C000468,P02833,2024-11-11,size_issue,257.72,40.0,0.1821,0.1333333333333333,0.024273585129016007,1,0
OI001157013,O00443820,C041754,P02125,2025-09-01,not_as_expected,251.87,31.0,0.0431,0.3,0.02426402846123976,1,0
OI000473155,O00181386,C017128,P01558,2024-08-28,suspected_abuse,227.82,20.0,0.0537,0.4054054054054054,0.024191230729138757,1,1
OI000651724,O00249613,C023549,P04601,2024-08-02,not_as_expected,184.61,24.0,0.0409,0.25,0.024126192209557473,1,0
OI000168118,O00064299,C005994,P02105,2024-08-14,changed_mind,245.97,32.0,0.0163,0.1428571428571428,0.024122115814556144,1,0
OI000020079,O00007740,C000720,P01722,2024-04-01,late_delivery,179.09,23.0,0.2057,0.0,0.024067488898950162,1,0
OI000749605,O00287243,C027125,P01129,2025-11-28,not_as_expected,234.97,32.0,0.2722,0.1481481481481481,0.024041787805600734,1,0
OI000323166,O00123957,C011645,P02813,2024-09-01,size_issue,202.27,2.0,0.2029,0.5,0.024012296117058907,1,0
OI000946095,O00362800,C034208,P02833,2024-03-17,damaged,267.41,27.0,0.1863,0.1111111111111111,0.023976165441152664,1,0
OI000106100,O00040596,C003793,P03144,2025-02-10,not_as_expected,272.22,18.0,0.0387,0.25,0.02390891173751586,1,0
OI000893759,O00342781,C032363,P03916,2025-09-25,not_as_expected,258.96,19.0,0.1823,0.15,0.0238477569280634,1,0
OI000084147,O00032168,C003029,P02692,2024-12-04,not_as_expected,146.97,3.0,0.3264,0.0714285714285714,0.0237802758028528,1,0
OI001205970,O00462556,C043586,P00876,2024-06-24,changed_mind,108.77,29.0,0.1888,1.0,0.02373681825365781,1,0
OI001372994,O00526350,C049552,P00659,2025-09-13,size_issue,259.51,34.0,0.279,0.2608695652173913,0.023723281140599517,1,0
OI000500853,O00191793,C018129,P01114,2025-09-05,damaged,154.05,37.0,0.0321,0.1627906976744186,0.023717137167385216,1,0
OI000461002,O00176789,C016725,P02889,2024-05-04,damaged,267.17,25.0,0.1234,0.25,0.023671147701715967,1,0
OI000929571,O00356388,C033613,P02564,2025-11-02,changed_mind,142.3,20.0,0.3628,0.1489361702127659,0.023656368404540773,1,0
OI000216508,O00082866,C007715,P01377,2025-12-15,changed_mind,274.28,22.0,0.1512,0.1285714285714285,0.02363692408325191,1,0
OI000397317,O00152218,C014382,P01128,2025-10-16,not_as_expected,250.89,12.0,0.1999,0.2,0.023570482590365427,1,0
OI000476799,O00182749,C017272,P04504,2025-10-06,not_as_expected,283.33,33.0,0.232,0.1111111111111111,0.023477887827921262,1,0
OI000403147,O00154440,C014598,P00659,2025-09-02,not_as_expected,250.5,35.0,0.2466,0.109375,0.023453010163352106,1,0
OI000828100,O00317447,C029984,P03587,2025-05-06,suspected_abuse,267.48,37.0,0.0739,0.06,0.023374724924552837,1,1
OI000563138,O00215812,C020418,P00368,2025-02-23,size_issue,186.79,37.0,0.1142,0.125,0.023341751574390113,1,0
OI001148459,O00440439,C041446,P01514,2025-01-12,damaged,283.75,20.0,0.0289,0.1428571428571428,0.023336429189957486,1,0
OI000688008,O00263568,C024866,P03916,2024-04-11,size_issue,260.32,25.0,0.0848,0.25,0.023316838371685966,1,0
OI000447200,O00171518,C016254,P03587,2025-02-02,size_issue,310.09,10.0,0.0946,0.1777777777777777,0.023309488444136495,1,0
OI000040091,O00015455,C001470,P01129,2024-06-17,size_issue,259.45,11.0,0.1863,0.1111111111111111,0.02325388602811107,1,0
OI001221873,O00468616,C044146,P02305,2025-08-14,suspected_abuse,262.07,31.0,0.0278,0.3723404255319149,0.023154613781091515,1,1
OI000511623,O00195931,C018494,P02833,2024-06-19,late_delivery,248.26,3.0,0.2007,0.1538461538461538,0.023137908259399986,1,0
OI000311034,O00119216,C011163,P02439,2025-10-21,size_issue,236.97,26.0,0.0003,0.1388888888888889,0.023122872646683557,1,0
OI000540895,O00207173,C019580,P00526,2025-09-26,changed_mind,245.75,31.0,0.1459,0.0,0.023070951389042915,1,0
OI001109665,O00425412,C040013,P02107,2024-02-27,late_delivery,200.48,2.0,0.1101,0.4,0.023061934170870435,1,0
OI000948506,O00363716,C034292,P03504,2025-01-25,size_issue,193.15,34.0,0.1215,0.12,0.023054775546854533,1,0
OI000817452,O00313372,C029563,P02577,2024-07-10,damaged,241.81,9.0,0.2814,0.2,0.022960723766803803,1,0
OI001192849,O00457643,C043117,P03174,2025-02-08,not_as_expected,182.0,10.0,0.2756,0.1818181818181818,0.022925608506548234,1,0
OI001070961,O00410484,C038622,P01124,2024-12-08,not_as_expected,264.21,39.0,0.1255,0.1282051282051282,0.022922941660623253,1,0
OI000483316,O00185217,C017505,P01379,2024-01-22,changed_mind,238.5,15.0,0.096,0.0,0.02289968172097767,1,0
OI000148569,O00056700,C005290,P03617,2025-04-26,changed_mind,270.67,36.0,0.0291,0.1666666666666666,0.022879730664116638,1,0
OI001066152,O00408602,C038428,P01844,2025-05-13,size_issue,286.64,28.0,0.1036,0.0,0.022847813205200462,1,0
OI000385868,O00147873,C013974,P01652,2025-08-02,size_issue,272.5,24.0,0.2808,0.0909090909090909,0.02284642975788198,1,0
OI000738428,O00283023,C026721,P04770,2024-02-04,damaged,293.45,11.0,0.0675,0.0,0.022754427394201193,1,0
OI000683525,O00261889,C024706,P02577,2025-08-23,size_issue,325.44,22.0,0.0869,0.1428571428571428,0.02270346339293383,1,0
OI000954391,O00365928,C034495,P01898,2024-04-09,size_issue,203.98,36.0,0.1689,0.125,0.022603504655843487,1,0
OI000213042,O00081515,C007573,P00089,2024-07-19,not_as_expected,194.87,38.0,0.1749,0.3265306122448979,0.022580492417144438,1,1
OI000703921,O00269725,C025463,P01128,2025-04-24,size_issue,260.85,21.0,0.0877,0.21875,0.02250459390290316,1,0
OI000662256,O00253545,C023917,P02564,2025-12-22,damaged,194.38,25.0,0.2167,0.1,0.02249116274582097,1,0
OI001109499,O00425352,C040005,P01128,2024-09-24,damaged,302.78,28.0,0.0774,0.0,0.022473346723275056,1,0
OI000619362,O00237278,C022403,P04235,2025-03-03,not_as_expected,182.84,20.0,0.0933,0.125,0.022463599575319848,1,0
OI000978536,O00375098,C035354,P01503,2024-12-18,late_delivery,259.14,10.0,0.3148,0.2222222222222222,0.022392607297471834,1,0
OI001235746,O00473842,C044629,P04996,2024-11-06,damaged,155.68,10.0,0.2925,0.0,0.022384521743557317,1,0
OI001290517,O00494817,C046590,P01124,2025-02-18,size_issue,240.82,2.0,0.2024,0.125,0.022287902300405893,1,0
OI000875215,O00335575,C031694,P03487,2025-12-03,changed_mind,144.83,2.0,0.3179,0.0303030303030303,0.02220459665491581,1,0
OI001153040,O00442267,C041607,P00145,2024-08-05,late_delivery,135.27,30.0,0.3589,0.0714285714285714,0.02220156890578373,1,0
OI000924409,O00354357,C033424,P03915,2025-06-16,damaged,130.41,24.0,0.3775,0.0,0.022147923545357884,1,0
OI001039027,O00398472,C037537,P00135,2025-11-07,size_issue,256.44,9.0,0.0737,0.1428571428571428,0.022117653101058732,1,0
OI000821094,O00314772,C029713,P02889,2025-01-02,size_issue,256.98,34.0,0.2093,0.0526315789473684,0.022076568987578704,1,0
OI001073578,O00411500,C038716,P03916,2025-12-26,not_as_expected,226.65,27.0,0.2369,0.0714285714285714,0.022063258419233622,1,0
OI000497450,O00190471,C017997,P01124,2025-09-24,not_as_expected,275.71,13.0,0.0572,0.0789473684210526,0.022060111816017525,1,0
OI000482877,O00185037,C017484,P01377,2025-10-02,damaged,224.87,40.0,0.1091,0.0,0.02200621713994111,1,0
OI000844403,O00323716,C030560,P00485,2024-10-13,size_issue,283.26,35.0,0.0783,0.1666666666666666,0.021864692633510874,1,0
OI000895872,O00343546,C032427,P02827,2025-01-16,size_issue,232.63,7.0,0.098,0.2307692307692307,0.021838857257127864,1,0
OI001120751,O00429675,C040430,P01927,2024-12-12,not_as_expected,153.27,39.0,0.2288,0.1351351351351351,0.02182412866414063,1,0
OI001205832,O00462491,C043581,P01544,2024-05-20,suspected_abuse,209.84,5.0,0.0854,0.5,0.021791739140522348,1,1
OI000444001,O00170255,C016132,P03587,2025-03-23,size_issue,302.98,38.0,0.092,0.2,0.021730284260904176,1,0
OI000138545,O00052861,C004935,P01706,2025-08-27,changed_mind,249.92,6.0,0.1187,0.1153846153846153,0.02171680891716754,1,0
OI000162469,O00062154,C005801,P02833,2025-02-28,size_issue,270.97,32.0,0.0286,0.2580645161290322,0.02171209919117556,1,0
OI001006037,O00385811,C036346,P02889,2025-08-01,not_as_expected,231.53,29.0,0.2848,0.0,0.021698991984708815,1,0
OI001037777,O00397997,C037498,P04996,2024-06-16,not_as_expected,145.89,29.0,0.313,0.0,0.021697659642754497,1,0
OI000381016,O00146006,C013789,P00860,2024-08-10,damaged,206.33,19.0,0.2507,0.0,0.021685453983656067,1,0
OI001377801,O00528164,C049713,P01011,2025-08-08,suspected_abuse,190.22,33.0,0.1913,0.0,0.02168384974316684,1,0
OI000672880,O00257752,C024320,P04370,2024-02-03,not_as_expected,174.49,39.0,0.2016,0.0,0.021673686475071285,1,0
OI001270732,O00487255,C045886,P02827,2025-03-10,damaged,214.85,38.0,0.201,0.34375,0.021656919943180974,1,0
OI001024763,O00392989,C037052,P00135,2025-03-27,size_issue,234.32,2.0,0.131,0.1702127659574468,0.02164749815653433,1,0
OI000525194,O00201144,C018991,P02827,2025-02-21,not_as_expected,231.73,5.0,0.0918,0.0555555555555555,0.021639569325407892,1,0
OI000536562,O00205493,C019422,P04504,2024-07-25,not_as_expected,242.38,20.0,0.2421,0.2,0.021636592015859768,1,0
OI000226702,O00086780,C008110,P00542,2025-05-11,size_issue,152.03,3.0,0.0638,0.1428571428571428,0.021635841627901775,1,0
OI000147722,O00056382,C005256,P04504,2024-07-10,size_issue,223.91,34.0,0.3103,0.0,0.02159041583375121,1,0
OI000144014,O00054943,C005111,P01459,2024-12-18,changed_mind,169.16,36.0,0.1975,0.0,0.021589401195559188,1,0
OI000567397,O00217419,C020575,P03544,2025-03-24,not_as_expected,302.75,13.0,0.0967,0.1176470588235294,0.021531197453304562,1,0
OI000546123,O00209199,C019786,P03617,2025-07-08,not_as_expected,244.63,33.0,0.2162,0.0,0.021499255041521614,1,0
OI000501201,O00191940,C018139,P04504,2025-10-12,not_as_expected,296.03,9.0,0.0938,0.1587301587301587,0.02149917906706167,1,0
OI000509521,O00195079,C018412,P04696,2024-10-28,late_delivery,247.78,37.0,0.0558,0.1904761904761904,0.02138857531391658,1,0
OI000963329,O00369256,C034804,P01514,2024-01-04,not_as_expected,228.97,9.0,0.1552,0.5,0.021374997359295822,1,0
OI000795215,O00304933,C028749,P01395,2024-12-11,late_delivery,208.05,14.0,0.2753,0.0952380952380952,0.02134992421338522,1,0
OI000296193,O00113482,C010619,P03587,2025-04-13,late_delivery,294.0,5.0,0.0872,0.1578947368421052,0.02134551666175377,1,0
OI000518413,O00198568,C018738,P01514,2025-12-23,damaged,257.36,8.0,0.1984,0.25,0.021325666182196112,1,0
OI000489196,O00187407,C017711,P03587,2024-08-23,damaged,269.45,4.0,0.1744,0.2,0.021290291246042314,1,0
OI000614532,O00235318,C022213,P02487,2025-05-17,not_as_expected,155.53,33.0,0.258,0.0952380952380952,0.02126566712889555,1,0
OI001299942,O00498315,C046926,P01361,2024-12-24,not_as_expected,181.5,14.0,0.1929,0.0,0.021212897490224703,1,0
OI000681425,O00261084,C024629,P01558,2024-04-15,size_issue,250.6,31.0,0.0823,0.4,0.021209841093143056,1,0
OI000940950,O00360758,C033999,P01098,2024-03-12,late_delivery,221.53,8.0,0.1275,0.3333333333333333,0.02117335033530543,1,0
OI001009326,O00387063,C036466,P01124,2025-03-21,suspected_abuse,257.47,29.0,0.1632,0.2941176470588235,0.0211400286477037,1,1
OI000325217,O00124714,C011714,P03064,2025-01-23,size_issue,264.99,16.0,0.0574,0.1666666666666666,0.021137297945577616,1,0
OI000882205,O00338297,C031960,P04004,2024-02-12,late_delivery,244.74,29.0,0.0565,0.2857142857142857,0.021106529655654294,1,0
OI000386387,O00148061,C013993,P04770,2024-04-11,size_issue,244.47,4.0,0.1335,0.0,0.021036181555927125,1,0
OI001218992,O00467491,C044035,P01377,2025-02-22,late_delivery,259.2,28.0,0.155,0.0,0.021024248787653743,1,0
OI001086912,O00416619,C039208,P00760,2025-10-05,damaged,167.95,19.0,0.2735,0.08,0.021009745404890645,1,0
OI000342039,O00131173,C012332,P01377,2024-01-02,not_as_expected,233.96,33.0,0.1473,0.0,0.020993630730106738,1,0
OI001081937,O00414689,C039030,P04543,2024-10-13,damaged,240.66,4.0,0.1793,0.217391304347826,0.020965849361285427,1,0
OI001107140,O00424432,C039920,P01124,2024-08-02,changed_mind,214.45,3.0,0.3125,0.4285714285714285,0.020929726055064157,1,0
OI000280484,O00107523,C010066,P01664,2025-03-25,not_as_expected,231.07,4.0,0.052,0.125,0.020901572132628,1,0
OI000886596,O00339979,C032105,P03053,2024-06-15,size_issue,151.55,7.0,0.3082,0.0,0.020882327711612025,1,0
OI000264845,O00101481,C009492,P03916,2025-09-18,damaged,264.47,32.0,0.1248,0.2121212121212121,0.020857581668668135,1,0
OI000312714,O00119844,C011228,P01722,2024-11-07,size_issue,189.56,35.0,0.1881,0.1428571428571428,0.02079203870066748,1,0
OI000330981,O00126959,C011931,P01664,2024-01-19,size_issue,213.72,38.0,0.2559,0.3333333333333333,0.02075915672709705,1,0
OI000286040,O00109665,C010272,P03541,2025-01-01,not_as_expected,328.19,25.0,0.1076,0.1612903225806451,0.02073000469137909,1,0
OI000024200,O00009334,C000868,P04504,2025-02-21,damaged,288.97,6.0,0.0927,0.15625,0.020728253580899025,1,0
OI000344508,O00132174,C012420,P03064,2025-08-08,size_issue,289.12,31.0,0.1099,0.0588235294117647,0.02072720047324328,1,0
OI001295483,O00496653,C046767,P04045,2024-05-07,changed_mind,184.56,22.0,0.1333,0.0,0.020661405708025438,1,0
OI000550314,O00210841,C019946,P01927,2025-06-06,size_issue,149.39,31.0,0.228,0.375,0.02065952549354988,1,0
OI000336335,O00129010,C012128,P03599,2024-06-06,suspected_abuse,146.13,35.0,0.3109,0.0,0.02063754153534958,1,0
OI000376756,O00144394,C013624,P02305,2025-12-22,changed_mind,271.99,27.0,0.1267,0.2913385826771653,0.02063017223406005,1,1
OI001103200,O00422855,C039776,P03814,2024-03-05,not_as_expected,234.07,19.0,0.0694,0.4,0.02058758614261491,1,1
OI000967381,O00370805,C034960,P04261,2025-08-22,size_issue,194.42,40.0,0.08,0.1764705882352941,0.020521945771803884,1,0
OI000255586,O00097899,C009165,P04696,2024-03-26,not_as_expected,205.09,10.0,0.0925,1.0,0.02049434514115278,1,0
OI000364400,O00139804,C013163,P01844,2024-09-27,size_issue,254.42,4.0,0.106,0.0,0.020489313362517803,1,0
OI000369348,O00141619,C013339,P04261,2024-02-16,damaged,234.74,14.0,0.096,0.0,0.020468811662165853,1,0
OI001176306,O00451303,C042485,P04504,2025-07-21,not_as_expected,285.53,19.0,0.1682,0.064516129032258,0.020464588294822228,1,0
OI000287053,O00110043,C010302,P02020,2024-08-23,size_issue,273.36,30.0,0.0949,0.0,0.020415598282498726,1,0
OI001296335,O00496968,C046791,P00526,2024-08-18,size_issue,232.01,2.0,0.1086,0.1428571428571428,0.020389503397731934,1,0
OI001180416,O00452833,C042634,P04415,2024-07-13,size_issue,212.62,22.0,0.3574,0.1875,0.020349046761606204,1,0
OI000544102,O00208454,C019716,P01544,2024-09-15,late_delivery,248.27,15.0,0.1454,0.4615384615384615,0.02032557139836677,1,1
OI001041089,O00399253,C037605,P02889,2025-11-02,not_as_expected,247.64,34.0,0.2841,0.16,0.02030706927312287,1,0
OI001088502,O00417224,C039267,P03617,2024-07-03,changed_mind,203.38,5.0,0.2182,0.25,0.02028786838062968,1,0
OI000901067,O00345571,C032602,P04504,2024-06-11,not_as_expected,299.97,19.0,0.1422,0.125,0.020196661878282063,1,0
OI001350641,O00517720,C048749,P03829,2025-08-25,late_delivery,221.34,29.0,0.0732,0.5,0.02018703880542516,1,0
OI000322017,O00123474,C011599,P04504,2025-11-01,size_issue,265.46,31.0,0.1838,0.0,0.020178607461332265,1,0
OI000859984,O00329688,C031135,P01514,2025-04-20,size_issue,271.62,33.0,0.0677,0.1666666666666666,0.02009784616182586,1,0
OI000405315,O00155254,C014671,P00037,2025-03-21,size_issue,199.21,32.0,0.1486,0.3023255813953488,0.020043064724242665,1,1
OI000698245,O00267514,C025253,P02936,2024-10-05,not_as_expected,269.73,28.0,0.0711,0.0909090909090909,0.020023928905812283,1,0
OI000415760,O00159234,C015090,P04415,2024-06-15,not_as_expected,247.2,13.0,0.2384,0.1333333333333333,0.01998375995031798,1,0
OI000703182,O00269441,C025433,P00659,2025-03-05,changed_mind,239.26,21.0,0.1305,0.1463414634146341,0.019921023110050173,1,0
OI000757023,O00290127,C027384,P01773,2024-11-16,damaged,159.86,25.0,0.3434,0.1388888888888889,0.01988559460807693,1,0
OI001213005,O00465230,C043838,P01785,2025-07-27,suspected_abuse,235.2,3.0,0.1804,0.2727272727272727,0.019857314431697914,1,0
OI000800018,O00306782,C028921,P02362,2025-12-20,changed_mind,226.8,6.0,0.1492,0.3370786516853932,0.01980906845772057,1,1
OI001051153,O00403062,C037939,P00244,2025-10-01,not_as_expected,257.96,11.0,0.06,0.1509433962264151,0.01976254642563935,1,0
OI001115967,O00427800,C040230,P04405,2025-08-15,suspected_abuse,263.4,17.0,0.1061,0.2,0.019722605670769555,1,1
OI000985896,O00378017,C035645,P01172,2024-03-03,size_issue,175.52,29.0,0.0216,0.5,0.019700345473954495,1,0
OI000849939,O00325845,C030771,P04794,2024-05-11,size_issue,210.85,20.0,0.1034,0.1428571428571428,0.019696578348249782,1,0
OI000519075,O00198826,C018770,P01514,2025-11-08,size_issue,256.27,29.0,0.1842,0.0428571428571428,0.01968145506796848,1,0
OI000511658,O00195943,C018494,P01514,2025-05-06,not_as_expected,277.79,3.0,0.0794,0.1463414634146341,0.019675717149832628,1,0
OI000285538,O00109479,C010252,P02457,2025-02-01,size_issue,210.45,11.0,0.1243,0.0857142857142857,0.019658639314854898,1,0
OI000466103,O00178696,C016899,P04770,2025-10-08,not_as_expected,257.3,39.0,0.1921,0.2028985507246377,0.019630600666285414,1,0
OI000259827,O00099540,C009322,P01124,2024-06-19,size_issue,222.97,23.0,0.2995,0.4117647058823529,0.019628408299138145,1,0
OI000509520,O00195079,C018412,P01124,2024-10-28,suspected_abuse,267.63,24.0,0.1719,0.15,0.01962579155756461,1,1
OI001039536,O00398652,C037551,P02105,2024-04-02,damaged,263.64,38.0,0.0834,0.1666666666666666,0.019535687208071417,1,0
OI001206744,O00462872,C043616,P01124,2025-02-09,damaged,254.38,2.0,0.1056,0.1951219512195122,0.019533742711126956,1,0
OI000997210,O00382401,C036045,P02674,2025-10-17,damaged,162.42,40.0,0.2103,0.282051282051282,0.019526667450461943,1,0
OI000504303,O00193071,C018236,P00705,2024-11-24,size_issue,106.54,22.0,0.2551,1.0,0.01952631001369065,1,0
OI000044188,O00016986,C001602,P02483,2024-09-24,changed_mind,195.87,24.0,0.1876,0.3617021276595745,0.01952043275669324,1,1
OI001183344,O00453935,C042741,P01459,2025-03-14,not_as_expected,186.15,24.0,0.1406,0.2666666666666666,0.01950564997375548,1,0
OI000597879,O00228969,C021608,P01124,2024-10-20,not_as_expected,292.66,22.0,0.0937,0.1818181818181818,0.019470253293341955,1,0
OI000818875,O00313913,C029617,P02889,2025-10-14,damaged,214.74,2.0,0.3538,0.2307692307692307,0.019356784354536694,1,0
OI000331529,O00127148,C011949,P01916,2025-09-18,size_issue,240.8,31.0,0.1005,0.1111111111111111,0.019336172796846074,1,0
OI000767319,O00294083,C027757,P00659,2025-06-22,size_issue,231.99,25.0,0.3733,0.1724137931034483,0.01933041209326991,1,0
OI001381050,O00529433,C049824,P01503,2025-06-21,changed_mind,274.13,35.0,0.19,0.0,0.01923661936531551,1,0
OI000446617,O00171268,C016229,P03820,2024-12-09,size_issue,123.0,22.0,0.3759,0.0,0.01919280619366792,1,0
OI000466618,O00178875,C016914,P01503,2025-06-17,size_issue,252.3,30.0,0.2595,0.1111111111111111,0.019181364715166294,1,0
OI000851460,O00326412,C030824,P01558,2025-04-08,not_as_expected,216.43,38.0,0.0074,0.2045454545454545,0.019176238968980908,1,0
OI000743465,O00284921,C026903,P04504,2024-12-17,not_as_expected,202.04,9.0,0.3316,0.0,0.01912180519709694,1,0
OI000193300,O00074018,C006905,P03916,2024-06-28,size_issue,219.62,12.0,0.2709,0.0769230769230769,0.01911427303073432,1,0
OI000005486,O00002123,C000187,P01099,2025-08-25,size_issue,169.73,28.0,0.0726,0.1372549019607843,0.01911218278866922,1,0
OI001348691,O00516974,C048689,P03587,2024-03-11,not_as_expected,274.75,32.0,0.1968,0.0,0.019074841193023384,1,0
OI000535106,O00204919,C019359,P04332,2025-05-16,size_issue,224.25,39.0,0.2224,0.14,0.01902009428231166,1,0
OI000869396,O00333299,C031484,P01377,2025-01-24,damaged,270.79,9.0,0.0793,0.1,0.019016276154607326,1,0
OI000484925,O00185812,C017558,P00452,2025-12-02,damaged,238.33,38.0,0.188,0.1325301204819277,0.019016181402441323,1,0
OI000598060,O00229036,C021612,P03064,2025-09-10,changed_mind,220.2,28.0,0.1637,0.423728813559322,0.018983710023065536,1,1
OI001054764,O00404368,C038051,P02758,2024-02-04,suspected_abuse,220.35,34.0,0.1051,0.5,0.018936177551055478,1,0
