customer_id,cluster_id,segment_name
C006926,0,Champions
C023919,2,Dormant Buyers
C048230,2,Dormant Buyers
C026425,1,Mid-Tier Active
C031296,2,Dormant Buyers
C000206,1,Mid-Tier Active
C047694,1,Mid-Tier Active
C039467,1,Mid-Tier Active
C000445,2,Dormant Buyers
C041905,0,Champions
C003759,0,Champions
C026811,2,Dormant Buyers
C012156,0,Champions
C009524,2,Dormant Buyers
C045564,0,Champions
C007594,2,Dormant Buyers
C034315,2,Dormant Buyers
C026929,1,Mid-Tier Active
C013330,2,Dormant Buyers
C008680,2,Dormant Buyers
C008528,2,Dormant Buyers
C023900,1,Mid-Tier Active
C002870,2,Dormant Buyers
C042865,2,Dormant Buyers
C002510,1,Mid-Tier Active
C037518,0,Champions
C043042,2,Dormant Buyers
C007024,2,Dormant Buyers
C042526,0,Champions
C038821,2,Dormant Buyers
C008381,2,Dormant Buyers
C028160,1,Mid-Tier Active
C023812,2,Dormant Buyers
C042082,2,Dormant Buyers
C004695,1,Mid-Tier Active
C006805,0,Champions
C049628,2,Dormant Buyers
C013053,2,Dormant Buyers
C007350,2,Dormant Buyers
C028782,2,Dormant Buyers
C020019,2,Dormant Buyers
C008193,0,Champions
C000292,0,Champions
C003538,2,Dormant Buyers
C027952,2,Dormant Buyers
C008305,2,Dormant Buyers
C029633,2,Dormant Buyers
C011082,0,Champions
C030024,0,Champions
C040796,1,Mid-Tier Active
C025530,0,Champions
C032077,1,Mid-Tier Active
C026453,0,Champions
C047656,2,Dormant Buyers
C027065,0,Champions
C007590,0,Champions
C047555,2,Dormant Buyers
C016337,1,Mid-Tier Active
C016358,2,Dormant Buyers
C044832,2,Dormant Buyers
C010083,0,Champions
C039439,2,Dormant Buyers
C030965,2,Dormant Buyers
C001721,0,Champions
C016640,1,Mid-Tier Active
C028116,0,Champions
C039850,2,Dormant Buyers
C049802,1,Mid-Tier Active
C035621,1,Mid-Tier Active
C039010,2,Dormant Buyers
C019373,1,Mid-Tier Active
C042954,0,Champions
C011270,0,Champions
C049270,2,Dormant Buyers
C016345,2,Dormant Buyers
C019326,2,Dormant Buyers
C004276,1,Mid-Tier Active
C014901,0,Champions
C020278,0,Champions
C048619,1,Mid-Tier Active
C035010,1,Mid-Tier Active
C034476,2,Dormant Buyers
C042009,2,Dormant Buyers
C003729,1,Mid-Tier Active
C045189,0,Champions
C021422,2,Dormant Buyers
C035244,1,Mid-Tier Active
C003133,2,Dormant Buyers
C015838,2,Dormant Buyers
C011347,0,Champions
C040686,2,Dormant Buyers
C039137,2,Dormant Buyers
C031094,2,Dormant Buyers
C030238,0,Champions
C020178,0,Champions
C041716,0,Champions
C027315,2,Dormant Buyers
C008972,2,Dormant Buyers
C025500,0,Champions
C006651,2,Dormant Buyers
C034519,0,Champions
C017494,0,Champions
C046689,2,Dormant Buyers
C045405,0,Champions
C027733,1,Mid-Tier Active
C047196,0,Champions
C001050,2,Dormant Buyers
C014208,2,Dormant Buyers
C046843,0,Champions
C001181,1,Mid-Tier Active
C008655,1,Mid-Tier Active
C022916,2,Dormant Buyers
C033876,1,Mid-Tier Active
C010207,2,Dormant Buyers
C027880,0,Champions
C039902,1,Mid-Tier Active
C019856,2,Dormant Buyers
C048367,0,Champions
C045217,2,Dormant Buyers
C042804,2,Dormant Buyers
C007361,0,Champions
C041812,0,Champions
C044888,0,Champions
C013798,1,Mid-Tier Active
C015419,1,Mid-Tier Active
C005696,0,Champions
C030478,2,Dormant Buyers
C034782,1,Mid-Tier Active
C042837,0,Champions
C039211,1,Mid-Tier Active
C042173,0,Champions
C009624,0,Champions
C037608,0,Champions
C004882,0,Champions
C014784,2,Dormant Buyers
C001843,2,Dormant Buyers
C030417,2,Dormant Buyers
C030562,2,Dormant Buyers
C016946,2,Dormant Buyers
C033548,2,Dormant Buyers
C046795,2,Dormant Buyers
C040990,0,Champions
C012380,2,Dormant Buyers
C025040,0,Champions
C006428,1,Mid-Tier Active
C025901,2,Dormant Buyers
C005337,2,Dormant Buyers
C031043,0,Champions
C032629,0,Champions
C020641,1,Mid-Tier Active
C026477,1,Mid-Tier Active
C017448,2,Dormant Buyers
C042591,1,Mid-Tier Active
C043344,2,Dormant Buyers
C007442,2,Dormant Buyers
C008412,0,Champions
C049096,1,Mid-Tier Active
C004482,1,Mid-Tier Active
C030814,0,Champions
C029401,2,Dormant Buyers
C043276,0,Champions
C013865,2,Dormant Buyers
C009619,1,Mid-Tier Active
C049815,2,Dormant Buyers
C045393,1,Mid-Tier Active
C041038,2,Dormant Buyers
C040380,2,Dormant Buyers
C001929,2,Dormant Buyers
C029363,1,Mid-Tier Active
C031592,2,Dormant Buyers
C014699,0,Champions
C015339,1,Mid-Tier Active
C044083,2,Dormant Buyers
C039115,2,Dormant Buyers
C043517,0,Champions
C043945,2,Dormant Buyers
C040312,2,Dormant Buyers
C004562,1,Mid-Tier Active
C043770,2,Dormant Buyers
C024832,0,Champions
C044350,1,Mid-Tier Active
C005581,2,Dormant Buyers
C036179,0,Champions
C004477,2,Dormant Buyers
C008942,2,Dormant Buyers
C012830,2,Dormant Buyers
C000591,0,Champions
C018794,2,Dormant Buyers
C001552,2,Dormant Buyers
C047679,1,Mid-Tier Active
C023134,0,Champions
C002669,2,Dormant Buyers
C013074,0,Champions
C031317,2,Dormant Buyers
C001177,2,Dormant Buyers
C037727,2,Dormant Buyers
C014736,1,Mid-Tier Active
C040930,1,Mid-Tier Active
C041854,2,Dormant Buyers
C045516,2,Dormant Buyers
C035284,1,Mid-Tier Active
C044121,2,Dormant Buyers
C014655,1,Mid-Tier Active
C002940,2,Dormant Buyers
C001347,0,Champions
C049783,0,Champions
C000596,1,Mid-Tier Active
C043505,1,Mid-Tier Active
C011656,2,Dormant Buyers
C005704,0,Champions
C005576,2,Dormant Buyers
C007137,2,Dormant Buyers
C025451,2,Dormant Buyers
C047044,0,Champions
C047952,1,Mid-Tier Active
C011728,2,Dormant Buyers
C017651,2,Dormant Buyers
C023220,2,Dormant Buyers
C013841,1,Mid-Tier Active
C038438,1,Mid-Tier Active
C004937,2,Dormant Buyers
C047061,2,Dormant Buyers
C039684,0,Champions
C000242,2,Dormant Buyers
C042583,2,Dormant Buyers
C033874,2,Dormant Buyers
C047303,0,Champions
C008267,0,Champions
C019334,2,Dormant Buyers
C022725,1,Mid-Tier Active
C009382,2,Dormant Buyers
C049084,2,Dormant Buyers
C016020,2,Dormant Buyers
C046648,2,Dormant Buyers
C041776,0,Champions
C025448,2,Dormant Buyers
C033960,1,Mid-Tier Active
C011415,2,Dormant Buyers
C011123,2,Dormant Buyers
C031007,2,Dormant Buyers
C021356,1,Mid-Tier Active
C044288,1,Mid-Tier Active
C034543,0,Champions
C000010,2,Dormant Buyers
C013803,0,Champions
C040906,0,Champions
C028407,0,Champions
C012024,0,Champions
C045686,0,Champions
C015715,2,Dormant Buyers
C011180,2,Dormant Buyers
C040366,1,Mid-Tier Active
C033479,2,Dormant Buyers
C012992,2,Dormant Buyers
C010267,1,Mid-Tier Active
C001266,2,Dormant Buyers
C042206,2,Dormant Buyers
C034153,2,Dormant Buyers
C043324,2,Dormant Buyers
C039458,1,Mid-Tier Active
C048575,2,Dormant Buyers
C033811,1,Mid-Tier Active
C042279,2,Dormant Buyers
C015770,0,Champions
C022866,1,Mid-Tier Active
C017018,2,Dormant Buyers
C017835,1,Mid-Tier Active
C042054,2,Dormant Buyers
C034467,2,Dormant Buyers
C012413,2,Dormant Buyers
C037436,2,Dormant Buyers
C046137,2,Dormant Buyers
C032325,1,Mid-Tier Active
C044181,1,Mid-Tier Active
C048948,2,Dormant Buyers
C013221,2,Dormant Buyers
C025303,2,Dormant Buyers
C047689,1,Mid-Tier Active
C029808,1,Mid-Tier Active
C007298,2,Dormant Buyers
C028108,0,Champions
C016566,2,Dormant Buyers
C013772,1,Mid-Tier Active
C011806,1,Mid-Tier Active
C018648,2,Dormant Buyers
C014883,2,Dormant Buyers
C045131,2,Dormant Buyers
C018856,0,Champions
C018589,2,Dormant Buyers
C032686,1,Mid-Tier Active
C025068,0,Champions
C031070,1,Mid-Tier Active
C024780,2,Dormant Buyers
C028234,2,Dormant Buyers
C028848,2,Dormant Buyers
C023359,2,Dormant Buyers
C022479,2,Dormant Buyers
C036719,2,Dormant Buyers
C004479,2,Dormant Buyers
C045999,0,Champions
C046111,2,Dormant Buyers
C026167,2,Dormant Buyers
C042998,2,Dormant Buyers
C016394,2,Dormant Buyers
C012196,0,Champions
C014907,2,Dormant Buyers
C011931,2,Dormant Buyers
C025710,2,Dormant Buyers
C043334,2,Dormant Buyers
C002460,2,Dormant Buyers
C022170,0,Champions
C001970,0,Champions
C036831,0,Champions
C043115,2,Dormant Buyers
C004042,0,Champions
C029645,2,Dormant Buyers
C036677,1,Mid-Tier Active
C014266,0,Champions
C029033,1,Mid-Tier Active
C038081,2,Dormant Buyers
C024894,0,Champions
C048390,2,Dormant Buyers
C042944,2,Dormant Buyers
C044088,1,Mid-Tier Active
C045793,0,Champions
C036851,2,Dormant Buyers
C019836,2,Dormant Buyers
C020540,0,Champions
C026135,1,Mid-Tier Active
C038959,0,Champions
C002466,2,Dormant Buyers
C002991,1,Mid-Tier Active
C009032,2,Dormant Buyers
C001017,2,Dormant Buyers
C032806,2,Dormant Buyers
C047002,1,Mid-Tier Active
C007081,1,Mid-Tier Active
C026430,2,Dormant Buyers
C001163,0,Champions
C033988,2,Dormant Buyers
C021501,2,Dormant Buyers
C006035,1,Mid-Tier Active
C032302,2,Dormant Buyers
C038897,2,Dormant Buyers
C044446,0,Champions
C046468,2,Dormant Buyers
C048527,2,Dormant Buyers
C035827,1,Mid-Tier Active
C042327,2,Dormant Buyers
C016998,2,Dormant Buyers
C000911,1,Mid-Tier Active
C015563,2,Dormant Buyers
C041547,2,Dormant Buyers
C040138,1,Mid-Tier Active
C003269,2,Dormant Buyers
C020714,2,Dormant Buyers
C025263,2,Dormant Buyers
C033904,2,Dormant Buyers
C041668,2,Dormant Buyers
C007248,2,Dormant Buyers
C044640,0,Champions
C049516,2,Dormant Buyers
C019439,2,Dormant Buyers
C013545,0,Champions
C005950,1,Mid-Tier Active
C023839,2,Dormant Buyers
C045050,2,Dormant Buyers
C047910,2,Dormant Buyers
C008525,2,Dormant Buyers
C014640,2,Dormant Buyers
C018349,2,Dormant Buyers
C031095,2,Dormant Buyers
C040747,0,Champions
C038777,2,Dormant Buyers
C009633,2,Dormant Buyers
C021689,2,Dormant Buyers
C041637,2,Dormant Buyers
C047284,2,Dormant Buyers
C021191,2,Dormant Buyers
C032235,2,Dormant Buyers
C042552,2,Dormant Buyers
C025014,0,Champions
C025754,2,Dormant Buyers
C014548,2,Dormant Buyers
C036417,1,Mid-Tier Active
C002049,2,Dormant Buyers
C006775,2,Dormant Buyers
C014823,1,Mid-Tier Active
C033187,0,Champions
C031655,2,Dormant Buyers
C028470,2,Dormant Buyers
C020262,2,Dormant Buyers
C049315,2,Dormant Buyers
C049216,1,Mid-Tier Active
C042032,1,Mid-Tier Active
C001510,1,Mid-Tier Active
C009775,2,Dormant Buyers
C006656,2,Dormant Buyers
C036311,2,Dormant Buyers
C005676,2,Dormant Buyers
C025529,1,Mid-Tier Active
C000238,2,Dormant Buyers
C013414,2,Dormant Buyers
C049348,1,Mid-Tier Active
C014333,1,Mid-Tier Active
C010937,1,Mid-Tier Active
C012119,2,Dormant Buyers
C019684,2,Dormant Buyers
C001930,0,Champions
C037157,2,Dormant Buyers
C015122,2,Dormant Buyers
C004348,2,Dormant Buyers
C006982,2,Dormant Buyers
C008466,0,Champions
C021641,2,Dormant Buyers
C048944,1,Mid-Tier Active
C049680,0,Champions
C012727,1,Mid-Tier Active
C028391,2,Dormant Buyers
C036888,1,Mid-Tier Active
C002556,2,Dormant Buyers
C021326,2,Dormant Buyers
C025181,2,Dormant Buyers
C015708,2,Dormant Buyers
C001726,1,Mid-Tier Active
C036487,2,Dormant Buyers
C027737,2,Dormant Buyers
C039698,2,Dormant Buyers
C002670,0,Champions
C046646,2,Dormant Buyers
C030086,2,Dormant Buyers
C038888,1,Mid-Tier Active
C028807,2,Dormant Buyers
C008519,2,Dormant Buyers
C028257,1,Mid-Tier Active
C028817,2,Dormant Buyers
C011398,0,Champions
C035256,0,Champions
C027907,2,Dormant Buyers
C027820,0,Champions
C002800,2,Dormant Buyers
C008269,2,Dormant Buyers
C005152,1,Mid-Tier Active
C013801,0,Champions
C009562,1,Mid-Tier Active
C041192,1,Mid-Tier Active
C000970,2,Dormant Buyers
C045197,1,Mid-Tier Active
C015304,2,Dormant Buyers
C012260,0,Champions
C040398,2,Dormant Buyers
C001694,2,Dormant Buyers
C043926,0,Champions
C020763,2,Dormant Buyers
C043738,0,Champions
C005218,1,Mid-Tier Active
C048913,0,Champions
C008489,2,Dormant Buyers
C026571,1,Mid-Tier Active
C022948,2,Dormant Buyers
C010618,2,Dormant Buyers
C006172,1,Mid-Tier Active
C022775,2,Dormant Buyers
C025748,2,Dormant Buyers
C044159,1,Mid-Tier Active
C042457,0,Champions
C020992,1,Mid-Tier Active
C028403,1,Mid-Tier Active
C038802,2,Dormant Buyers
C044102,1,Mid-Tier Active
C028301,2,Dormant Buyers
C018474,2,Dormant Buyers
C018168,1,Mid-Tier Active
C032061,2,Dormant Buyers
C000100,0,Champions
C026751,2,Dormant Buyers
C041495,1,Mid-Tier Active
C019609,1,Mid-Tier Active
C031589,0,Champions
C026712,0,Champions
C004347,1,Mid-Tier Active
C048662,2,Dormant Buyers
C029632,2,Dormant Buyers
C019536,1,Mid-Tier Active
C000720,2,Dormant Buyers
C001195,0,Champions
C010994,2,Dormant Buyers
C047427,2,Dormant Buyers
C018316,1,Mid-Tier Active
C022554,0,Champions
C040908,2,Dormant Buyers
C048565,2,Dormant Buyers
C028971,0,Champions
C023768,2,Dormant Buyers
C020642,2,Dormant Buyers
C039619,1,Mid-Tier Active
C034030,2,Dormant Buyers
C018766,1,Mid-Tier Active
C020543,2,Dormant Buyers
C048767,2,Dormant Buyers
C035666,1,Mid-Tier Active
C026458,1,Mid-Tier Active
C039025,2,Dormant Buyers
C038605,1,Mid-Tier Active
C025150,0,Champions
C017379,2,Dormant Buyers
C042497,1,Mid-Tier Active
C010194,2,Dormant Buyers
C010498,0,Champions
C049256,2,Dormant Buyers
C041798,2,Dormant Buyers
C026083,1,Mid-Tier Active
C042144,2,Dormant Buyers
C036974,2,Dormant Buyers
C037561,2,Dormant Buyers
C014922,0,Champions
C035664,2,Dormant Buyers
C026013,2,Dormant Buyers
C043020,2,Dormant Buyers
C025065,2,Dormant Buyers
C009113,2,Dormant Buyers
C016190,2,Dormant Buyers
C002249,1,Mid-Tier Active
C024187,2,Dormant Buyers
C026065,2,Dormant Buyers
C001026,2,Dormant Buyers
C000874,2,Dormant Buyers
C023599,1,Mid-Tier Active
C045798,2,Dormant Buyers
C042732,2,Dormant Buyers
C024701,2,Dormant Buyers
C008630,2,Dormant Buyers
C038615,2,Dormant Buyers
C008334,2,Dormant Buyers
C000641,1,Mid-Tier Active
C020110,2,Dormant Buyers
C023912,0,Champions
C047757,1,Mid-Tier Active
C040582,0,Champions
C039014,2,Dormant Buyers
C023541,2,Dormant Buyers
C005655,1,Mid-Tier Active
C000865,2,Dormant Buyers
C029310,2,Dormant Buyers
C029786,2,Dormant Buyers
C008483,0,Champions
C010436,2,Dormant Buyers
C028497,2,Dormant Buyers
C009235,1,Mid-Tier Active
C040562,2,Dormant Buyers
C017776,2,Dormant Buyers
C016003,2,Dormant Buyers
C013474,0,Champions
C002231,2,Dormant Buyers
C033141,2,Dormant Buyers
C028680,2,Dormant Buyers
C014299,2,Dormant Buyers
C034108,0,Champions
C027622,2,Dormant Buyers
C006675,1,Mid-Tier Active
C021080,2,Dormant Buyers
C029078,2,Dormant Buyers
C017313,1,Mid-Tier Active
C034062,2,Dormant Buyers
C036656,2,Dormant Buyers
C003833,1,Mid-Tier Active
C030687,2,Dormant Buyers
C040588,1,Mid-Tier Active
C034772,2,Dormant Buyers
C009752,0,Champions
C020275,2,Dormant Buyers
C019620,2,Dormant Buyers
C012423,0,Champions
C023700,2,Dormant Buyers
C048026,2,Dormant Buyers
C007644,2,Dormant Buyers
C033363,2,Dormant Buyers
C008877,0,Champions
C013938,2,Dormant Buyers
C011546,2,Dormant Buyers
C029858,0,Champions
C025875,2,Dormant Buyers
C011435,2,Dormant Buyers
C032882,2,Dormant Buyers
C029106,2,Dormant Buyers
C005102,2,Dormant Buyers
C008434,0,Champions
C013714,1,Mid-Tier Active
C039895,2,Dormant Buyers
C035109,2,Dormant Buyers
C020551,0,Champions
C029468,1,Mid-Tier Active
C006285,2,Dormant Buyers
C036673,0,Champions
C012382,2,Dormant Buyers
C033973,1,Mid-Tier Active
C012068,2,Dormant Buyers
C000074,0,Champions
C045374,2,Dormant Buyers
C036447,2,Dormant Buyers
C041981,0,Champions
C008156,2,Dormant Buyers
C005765,2,Dormant Buyers
C049257,2,Dormant Buyers
C010742,2,Dormant Buyers
C010988,2,Dormant Buyers
C048553,2,Dormant Buyers
C029973,2,Dormant Buyers
C026445,0,Champions
C005756,2,Dormant Buyers
C004913,2,Dormant Buyers
C027480,1,Mid-Tier Active
C031111,2,Dormant Buyers
C035572,0,Champions
C036216,2,Dormant Buyers
C004033,2,Dormant Buyers
C027026,0,Champions
C021582,2,Dormant Buyers
C031344,2,Dormant Buyers
C049033,2,Dormant Buyers
C027215,2,Dormant Buyers
C045674,2,Dormant Buyers
C017101,1,Mid-Tier Active
C005446,1,Mid-Tier Active
C047811,2,Dormant Buyers
C046868,2,Dormant Buyers
C034901,2,Dormant Buyers
C032005,2,Dormant Buyers
C021065,2,Dormant Buyers
C035169,0,Champions
C042996,2,Dormant Buyers
C044422,2,Dormant Buyers
C038311,2,Dormant Buyers
C012038,1,Mid-Tier Active
C000034,2,Dormant Buyers
C040833,2,Dormant Buyers
C005766,1,Mid-Tier Active
C008767,1,Mid-Tier Active
C012397,2,Dormant Buyers
C005650,2,Dormant Buyers
C042113,2,Dormant Buyers
C048738,2,Dormant Buyers
C049406,0,Champions
C018809,2,Dormant Buyers
C000546,2,Dormant Buyers
C025105,0,Champions
C018885,2,Dormant Buyers
C027132,2,Dormant Buyers
C032873,2,Dormant Buyers
C038184,1,Mid-Tier Active
C013923,1,Mid-Tier Active
C008881,2,Dormant Buyers
C025831,1,Mid-Tier Active
C034763,2,Dormant Buyers
C008136,1,Mid-Tier Active
C039018,2,Dormant Buyers
C009445,2,Dormant Buyers
C002269,0,Champions
C008459,0,Champions
C024925,1,Mid-Tier Active
C000571,0,Champions
C038859,2,Dormant Buyers
C015824,2,Dormant Buyers
C022050,2,Dormant Buyers
C049387,2,Dormant Buyers
C025497,2,Dormant Buyers
C045328,2,Dormant Buyers
C025485,2,Dormant Buyers
C023698,0,Champions
C023300,2,Dormant Buyers
C011216,0,Champions
C024022,0,Champions
C012204,2,Dormant Buyers
C033003,2,Dormant Buyers
C030115,1,Mid-Tier Active
C021474,0,Champions
C044666,2,Dormant Buyers
C026056,2,Dormant Buyers
C001168,0,Champions
C023386,2,Dormant Buyers
C015523,0,Champions
C016866,2,Dormant Buyers
C016382,2,Dormant Buyers
C015466,2,Dormant Buyers
C002633,2,Dormant Buyers
C006673,1,Mid-Tier Active
C000681,0,Champions
C016805,2,Dormant Buyers
C039168,2,Dormant Buyers
C032264,1,Mid-Tier Active
C032824,2,Dormant Buyers
C042659,2,Dormant Buyers
C048742,1,Mid-Tier Active
C036944,2,Dormant Buyers
C048872,0,Champions
C007220,2,Dormant Buyers
C023707,2,Dormant Buyers
C025766,2,Dormant Buyers
C030737,0,Champions
C019312,1,Mid-Tier Active
C049795,0,Champions
C031300,2,Dormant Buyers
C015896,2,Dormant Buyers
C024325,2,Dormant Buyers
C049164,2,Dormant Buyers
C001828,0,Champions
C030268,2,Dormant Buyers
C020399,2,Dormant Buyers
C039083,2,Dormant Buyers
C008661,2,Dormant Buyers
C000744,2,Dormant Buyers
C011387,2,Dormant Buyers
C024688,2,Dormant Buyers
C026584,1,Mid-Tier Active
C003834,1,Mid-Tier Active
C002063,2,Dormant Buyers
C025028,2,Dormant Buyers
C000260,2,Dormant Buyers
C000327,2,Dormant Buyers
C004946,2,Dormant Buyers
C015792,2,Dormant Buyers
C041472,2,Dormant Buyers
C016331,2,Dormant Buyers
C013900,2,Dormant Buyers
C042950,1,Mid-Tier Active
C009905,2,Dormant Buyers
C007858,2,Dormant Buyers
C022610,2,Dormant Buyers
C044762,1,Mid-Tier Active
C002223,2,Dormant Buyers
C039729,2,Dormant Buyers
C013958,2,Dormant Buyers
C019624,2,Dormant Buyers
C008539,2,Dormant Buyers
C042305,2,Dormant Buyers
C000555,2,Dormant Buyers
C011448,1,Mid-Tier Active
C003193,1,Mid-Tier Active
C024884,1,Mid-Tier Active
C048469,0,Champions
C015870,2,Dormant Buyers
C026007,1,Mid-Tier Active
C035926,2,Dormant Buyers
C029121,2,Dormant Buyers
C046197,2,Dormant Buyers
C002626,2,Dormant Buyers
C046276,1,Mid-Tier Active
C001750,2,Dormant Buyers
C019231,2,Dormant Buyers
C004749,2,Dormant Buyers
C048138,2,Dormant Buyers
C049861,2,Dormant Buyers
C036784,1,Mid-Tier Active
C003844,1,Mid-Tier Active
C009860,2,Dormant Buyers
C029627,2,Dormant Buyers
C008377,2,Dormant Buyers
C042649,0,Champions
C031908,0,Champions
C003904,2,Dormant Buyers
C021552,1,Mid-Tier Active
C004888,0,Champions
C023415,0,Champions
C014130,2,Dormant Buyers
C046836,2,Dormant Buyers
C045063,1,Mid-Tier Active
C035816,0,Champions
C016510,2,Dormant Buyers
C023845,2,Dormant Buyers
C011612,2,Dormant Buyers
C029370,2,Dormant Buyers
C024557,2,Dormant Buyers
C001774,1,Mid-Tier Active
C004048,2,Dormant Buyers
C029266,0,Champions
C010251,0,Champions
C020165,2,Dormant Buyers
C047677,2,Dormant Buyers
C022849,2,Dormant Buyers
C028660,0,Champions
C032702,2,Dormant Buyers
C037428,2,Dormant Buyers
C015439,2,Dormant Buyers
C039624,2,Dormant Buyers
C039058,2,Dormant Buyers
C024556,2,Dormant Buyers
C003369,2,Dormant Buyers
C008461,1,Mid-Tier Active
C012027,2,Dormant Buyers
C027207,2,Dormant Buyers
C036496,2,Dormant Buyers
C008961,1,Mid-Tier Active
C031267,2,Dormant Buyers
C014078,2,Dormant Buyers
C008444,1,Mid-Tier Active
C015139,2,Dormant Buyers
C040864,2,Dormant Buyers
C002340,2,Dormant Buyers
C027872,2,Dormant Buyers
C013236,2,Dormant Buyers
C011038,1,Mid-Tier Active
C037254,2,Dormant Buyers
C015318,2,Dormant Buyers
C023438,1,Mid-Tier Active
C005638,1,Mid-Tier Active
C004387,1,Mid-Tier Active
C035535,2,Dormant Buyers
C042069,2,Dormant Buyers
C015953,1,Mid-Tier Active
C025974,2,Dormant Buyers
C044038,1,Mid-Tier Active
C001707,2,Dormant Buyers
C018192,1,Mid-Tier Active
C033348,0,Champions
C032473,1,Mid-Tier Active
C016180,1,Mid-Tier Active
C018993,2,Dormant Buyers
C009926,2,Dormant Buyers
C022546,1,Mid-Tier Active
C011515,2,Dormant Buyers
C044842,2,Dormant Buyers
C003190,2,Dormant Buyers
C014723,2,Dormant Buyers
C000536,2,Dormant Buyers
C028376,2,Dormant Buyers
C039446,2,Dormant Buyers
C028132,2,Dormant Buyers
C001152,1,Mid-Tier Active
C005633,2,Dormant Buyers
C019795,2,Dormant Buyers
C021334,2,Dormant Buyers
C016774,2,Dormant Buyers
C007092,1,Mid-Tier Active
C042026,1,Mid-Tier Active
C048559,0,Champions
C032100,2,Dormant Buyers
C025812,2,Dormant Buyers
C002086,2,Dormant Buyers
C012602,1,Mid-Tier Active
C039255,0,Champions
C042225,2,Dormant Buyers
C006357,2,Dormant Buyers
C028449,2,Dormant Buyers
C044434,2,Dormant Buyers
C025279,2,Dormant Buyers
C046156,2,Dormant Buyers
C028513,2,Dormant Buyers
C034917,1,Mid-Tier Active
C011624,1,Mid-Tier Active
C000175,1,Mid-Tier Active
C022486,2,Dormant Buyers
C045804,0,Champions
C031147,0,Champions
C044305,2,Dormant Buyers
C039661,2,Dormant Buyers
C037106,1,Mid-Tier Active
C005563,2,Dormant Buyers
C042729,2,Dormant Buyers
C049260,0,Champions
C039613,2,Dormant Buyers
C007784,2,Dormant Buyers
C002106,1,Mid-Tier Active
C004959,0,Champions
C049756,1,Mid-Tier Active
C020669,1,Mid-Tier Active
C033210,2,Dormant Buyers
C014272,1,Mid-Tier Active
C020113,1,Mid-Tier Active
C007449,1,Mid-Tier Active
C016922,2,Dormant Buyers
C030219,2,Dormant Buyers
C036169,0,Champions
C013204,1,Mid-Tier Active
C024839,2,Dormant Buyers
C016107,2,Dormant Buyers
C022553,2,Dormant Buyers
C002236,0,Champions
C004981,2,Dormant Buyers
C028821,2,Dormant Buyers
C022994,2,Dormant Buyers
C028585,2,Dormant Buyers
C014661,2,Dormant Buyers
C030057,2,Dormant Buyers
C040918,2,Dormant Buyers
C019799,2,Dormant Buyers
C004078,2,Dormant Buyers
C047449,2,Dormant Buyers
C002843,2,Dormant Buyers
C047165,1,Mid-Tier Active
C027641,2,Dormant Buyers
C041701,2,Dormant Buyers
C047421,2,Dormant Buyers
C018241,2,Dormant Buyers
C042274,2,Dormant Buyers
C031027,2,Dormant Buyers
C032544,0,Champions
C022169,2,Dormant Buyers
C028973,2,Dormant Buyers
C002287,2,Dormant Buyers
C018540,1,Mid-Tier Active
C048447,2,Dormant Buyers
C016368,2,Dormant Buyers
C040160,2,Dormant Buyers
C018038,2,Dormant Buyers
C039417,2,Dormant Buyers
C049824,2,Dormant Buyers
C022445,2,Dormant Buyers
C015143,1,Mid-Tier Active
C036567,2,Dormant Buyers
C007942,2,Dormant Buyers
C010505,1,Mid-Tier Active
C012439,2,Dormant Buyers
C020899,2,Dormant Buyers
C027806,1,Mid-Tier Active
C019029,2,Dormant Buyers
C019412,2,Dormant Buyers
C006184,0,Champions
C045507,2,Dormant Buyers
C040305,2,Dormant Buyers
C011916,2,Dormant Buyers
C015079,2,Dormant Buyers
C026080,1,Mid-Tier Active
C045025,2,Dormant Buyers
C036663,2,Dormant Buyers
C048195,2,Dormant Buyers
C043467,2,Dormant Buyers
C000186,2,Dormant Buyers
C032479,2,Dormant Buyers
C032006,0,Champions
C038717,1,Mid-Tier Active
C044632,0,Champions
C005813,2,Dormant Buyers
C023364,2,Dormant Buyers
C004720,2,Dormant Buyers
C013595,2,Dormant Buyers
C033682,1,Mid-Tier Active
C044518,2,Dormant Buyers
C002129,2,Dormant Buyers
C020634,1,Mid-Tier Active
C045796,1,Mid-Tier Active
C002609,2,Dormant Buyers
C012682,2,Dormant Buyers
C033827,2,Dormant Buyers
C014357,1,Mid-Tier Active
C031660,2,Dormant Buyers
C012964,1,Mid-Tier Active
C023677,2,Dormant Buyers
C026304,1,Mid-Tier Active
C032645,2,Dormant Buyers
C049061,2,Dormant Buyers
C008545,2,Dormant Buyers
C043718,2,Dormant Buyers
C042491,2,Dormant Buyers
C049656,2,Dormant Buyers
C045039,2,Dormant Buyers
C029854,2,Dormant Buyers
C045549,1,Mid-Tier Active
C023071,0,Champions
C026038,2,Dormant Buyers
C031828,2,Dormant Buyers
C027295,0,Champions
C027547,1,Mid-Tier Active
C025708,2,Dormant Buyers
C027887,2,Dormant Buyers
C022400,2,Dormant Buyers
C003862,2,Dormant Buyers
C034501,2,Dormant Buyers
C038786,2,Dormant Buyers
C013631,2,Dormant Buyers
C028990,2,Dormant Buyers
C029657,2,Dormant Buyers
C045163,2,Dormant Buyers
C049199,2,Dormant Buyers
C002929,2,Dormant Buyers
C038518,2,Dormant Buyers
C031031,2,Dormant Buyers
